2011-2012|2011-12-31|Chelsea|1|D. Drogba-23-pen|Aston Villa|3|S. Ireland-28-g;S. Petrov-83-g;D. Bent-86-g|Stamford Bridge
2011-2012|2011-12-31|Manchester United|2|D. Berbatov-52-g;D. Berbatov-62-g|Blackburn Rovers|3|A. Yakubu-16-pen;A. Yakubu-51-g;G. Hanley-80-g|Old Trafford
2011-2012|2011-12-31|Norwich City|1|S. Jackson-90-g|Fulham|1|O. Sa-7-g|Carrow Road
2011-2012|2011-12-31|Bolton Wanderers|1|S. Ricketts-22-g|Wolverhampton|1|S. Fletcher-49-g|Reebok Stadium
2011-2012|2011-12-31|Arsenal|1|R.v. Persie-60-g|Queens Park Rangers|0||Emirates Stadium
2011-2012|2011-12-30|Liverpool|3|C. Bellamy-30-g;C. Bellamy-67-g;S. Gerrard-78-g|Newcastle United|1|D. Agger-25-og|Anfield
2011-2012|2011-12-27|Arsenal|1|Gervinho-8-g|Wolverhampton|1|S. Fletcher-38-g|Emirates Stadium
2011-2012|2011-12-27|Swansea City|1|D. Graham-14-g|Queens Park Rangers|1|J. Mackie-58-g|The Liberty Stadium
2011-2012|2011-12-27|Norwich City|0||Tottenham Hotspur|2|G. Bale-55-g;G. Bale-67-g|Carrow Road
2011-2012|2011-12-26|Sunderland|1|J. Colback-26-g|Everton|1|L. Baines-51-pen|Stadium of Light
2011-2012|2011-12-26|West Bromwich Albion|0||Manchester City|0||The Hawthorns
2011-2012|2011-12-26|Stoke City|0||Aston Villa|0||Britannia Stadium
2011-2012|2011-12-26|Bolton Wanderers|0||Newcastle United|2|H.B. Arfa-69-g;D. Ba-71-g|Reebok Stadium
2011-2012|2011-12-26|Manchester United|5|J. Park-8-g;D. Berbatov-41-g;D. Berbatov-58-g;L.A. Valencia-75-g;D. Berbatov-78-pen|Wigan Athletic|0||Old Trafford
2011-2012|2011-12-26|Chelsea|1|J.M. Mata-47-g|Fulham|1|C. Dempsey-56-g|Stamford Bridge
2011-2012|2011-12-26|Liverpool|1|M. Rodriguez-53-g|Blackburn Rovers|1|C. Adam-45-og|Anfield
2011-2012|2011-12-22|Tottenham Hotspur|1|E.S. Adebayor-8-g|Chelsea|1|D. Sturridge-23-g|White Hart Lane
2011-2012|2011-12-21|Queens Park Rangers|2|H. Helguson-63-g;J. Mackie-67-g|Sunderland|3|N. Bendtner-19-g;S. Sessegnon-53-g;W. Brown-89-g|Loftus Road Stadium
2011-2012|2011-12-21|Fulham|0||Manchester United|5|D. Welbeck-5-g;Nani-28-g;R. Giggs-43-g;W. Rooney-88-g;D. Berbatov-90-g|Craven Cottage
2011-2012|2011-12-21|Aston Villa|1|M. Albrighton-54-g|Arsenal|2|R.v. Persie-17-pen;Y. Benayoun-87-g|Villa Park
2011-2012|2011-12-21|Newcastle United|2|D. Ba-34-g;D. Ba-81-g|West Bromwich Albion|3|P. Odemwingie-20-g;G. McAuley-44-g;P. Scharner-85-g|St. James Park
2011-2012|2011-12-21|Everton|1|L. Osman-60-g|Swansea City|0||Goodison Park
2011-2012|2011-12-21|Wigan Athletic|0||Liverpool|0||The JJB Stadium
2011-2012|2011-12-21|Manchester City|3|S. Ag�ero-29-g;A. Johnson-36-g;S. Ag�ero-54-g|Stoke City|0||City of Manchester Stadium
2011-2012|2011-12-20|Wolverhampton|2|S. Ebanks-Blake-37-g;R. Zubar-82-g|Norwich City|2|A. Surman-12-g;S. Jackson-76-g|Molineux Stadium
2011-2012|2011-12-20|Blackburn Rovers|1|A. Yakubu-67-g|Bolton Wanderers|2|M. Davies-5-g;N. Reo-Coker-30-g|Ewood Park
2011-2012|2011-12-18|Aston Villa|0||Liverpool|2|C. Bellamy-11-g;M. Skrtel-15-g|Villa Park
2011-2012|2011-12-18|Manchester City|1|D. Silva-53-g|Arsenal|0||City of Manchester Stadium
2011-2012|2011-12-18|Queens Park Rangers|0||Manchester United|2|W. Rooney-1-g;M. Carrick-56-g|Loftus Road Stadium
2011-2012|2011-12-18|Tottenham Hotspur|1|R. Pavlyuchenko-61-g|Sunderland|0||White Hart Lane
2011-2012|2011-12-17|Newcastle United|0||Swansea City|0||St. James Park
2011-2012|2011-12-17|Wolverhampton|1|S. Hunt-17-pen|Stoke City|2|K. Doyle-58-og;P. Crouch-70-g|Molineux Stadium
2011-2012|2011-12-17|Fulham|2|C. Dempsey-33-g;B. Ruiz-34-g|Bolton Wanderers|0||Craven Cottage
2011-2012|2011-12-17|Everton|1|L. Osman-81-g|Norwich City|1|G. Holt-28-g|Goodison Park
2011-2012|2011-12-17|Blackburn Rovers|1|S. Dann-72-g|West Bromwich Albion|2|J. Morrison-53-g;P. Odemwingie-89-g|Ewood Park
2011-2012|2011-12-17|Wigan Athletic|1|J. Gomez-88-g|Chelsea|1|D. Sturridge-59-g|The JJB Stadium
2011-2012|2011-12-12|Chelsea|2|R. Meireles-34-g;F. Lampard-82-pen|Manchester City|1|M. Balotelli-2-g|Stamford Bridge
2011-2012|2011-12-11|Stoke City|2|M. Etherington-13-g;M. Etherington-43-g|Tottenham Hotspur|1|E.S. Adebayor-62-pen|Britannia Stadium
2011-2012|2011-12-11|Sunderland|2|D. Vaughan-84-g;S. Larsson-90-g|Blackburn Rovers|1|S. Vukcevic-17-g|Stadium of Light
2011-2012|2011-12-10|Swansea City|2|S. Sinclair-56-g;D. Graham-90-g|Fulham|0||The Liberty Stadium
2011-2012|2011-12-10|West Bromwich Albion|1|S. Reid-33-g|Wigan Athletic|2|V. Moses-37-g;J. Gomez-57-pen|The Hawthorns
2011-2012|2011-12-10|Arsenal|1|R.v. Persie-70-g|Everton|0||Emirates Stadium
2011-2012|2011-12-10|Bolton Wanderers|1|I. Klasnic-55-g|Aston Villa|2|M. Albrighton-33-g;S. Petrov-39-g|Reebok Stadium
2011-2012|2011-12-10|Liverpool|1|L. Suarez-47-g|Queens Park Rangers|0||Anfield
2011-2012|2011-12-10|Manchester United|4|Nani-17-g;W. Rooney-27-g;Nani-56-g;W. Rooney-62-g|Wolverhampton|1|S. Fletcher-47-g|Old Trafford
2011-2012|2011-12-10|Norwich City|4|W. Hoolahan-39-g;G. Holt-60-g;S. Morison-63-g;G. Holt-82-g|Newcastle United|2|D. Ba-45-g;D. Ba-71-g|Carrow Road
2011-2012|2011-12-05|Fulham|1|C. Dempsey-85-g|Liverpool|0||Craven Cottage
2011-2012|2011-12-04|Wolverhampton|2|S. Fletcher-73-g;S. Fletcher-81-g|Sunderland|1|K. Richardson-52-g;S. Larsson-73-pen|Molineux Stadium
2011-2012|2011-12-04|Everton|0||Stoke City|1|R. Huth-15-g|Goodison Park
2011-2012|2011-12-03|Aston Villa|0||Manchester United|1|P. Jones-20-g|Villa Park
2011-2012|2011-12-03|Blackburn Rovers|4|A. Yakubu-20-g;A. Yakubu-45-g;A. Yakubu-57-g;A. Yakubu-82-pen|Swansea City|2|L. Lita-35-g;L. Moore-66-g|Ewood Park
2011-2012|2011-12-03|Wigan Athletic|0||Arsenal|4|M. Arteta-28-g;T. Vermaelen-29-g;Gervinho-61-g;R.v. Persie-79-g|The JJB Stadium
2011-2012|2011-12-03|Tottenham Hotspur|3|G. Bale-7-g;A. Lennon-50-g;J. Defoe-60-g|Bolton Wanderers|0||White Hart Lane
2011-2012|2011-12-03|Manchester City|5|S. Ag�ero-32-g;S. Nasri-51-g;Y. Tour�-68-g;M. Balotelli-88-g;A. Johnson-90-g|Norwich City|1|S. Morison-81-g|City of Manchester Stadium
2011-2012|2011-12-03|Newcastle United|0||Chelsea|3|D. Drogba-38-g;S. Kalou-89-g;D. Sturridge-90-g|St. James Park
2011-2012|2011-12-03|Queens Park Rangers|1|H. Helguson-20-g|West Bromwich Albion|1|S. Long-81-g|Loftus Road Stadium
2011-2012|2011-11-27|Swansea City|0||Aston Villa|0||The Liberty Stadium
2011-2012|2011-11-27|Liverpool|1|J. Lescott-33-og|Manchester City|1|V. Kompany-31-g|Anfield
2011-2012|2011-11-26|West Bromwich Albion|1|Y. Mulumbu-10-g|Tottenham Hotspur|3|E.S. Adebayor-26-g;J. Defoe-81-g;E.S. Adebayor-90-g|The Hawthorns
2011-2012|2011-11-26|Bolton Wanderers|0||Everton|2|M. Fellaini-49-g;A. Vellios-78-g|Reebok Stadium
2011-2012|2011-11-26|Sunderland|1|S. Larsson-8-g|Wigan Athletic|2|J. Gomez-44-pen;F.D. Santo-90-g|Stadium of Light
2011-2012|2011-11-26|Norwich City|2|R. Martin-14-g;G. Holt-73-g|Queens Park Rangers|1|L. Young-59-g|Carrow Road
2011-2012|2011-11-26|Chelsea|3|J. Terry-7-g;D. Sturridge-30-g;J.M. Mata-45-g|Wolverhampton|0||Stamford Bridge
2011-2012|2011-11-26|Stoke City|3|R. Delap-28-g;G. Whelan-58-g;P. Crouch-72-g|Blackburn Rovers|1|R. Rochina-86-g|Britannia Stadium
2011-2012|2011-11-26|Manchester United|1|J. Hernandez-49-g|Newcastle United|1|D. Ba-64-pen|Old Trafford
2011-2012|2011-11-26|Arsenal|1|T. Vermaelen-82-g|Fulham|1|T. Vermaelen-65-og|Emirates Stadium
2011-2012|2011-11-21|Tottenham Hotspur|2|E.S. Adebayor-14-g;E.S. Adebayor-40-g|Aston Villa|0||White Hart Lane
2011-2012|2011-11-20|Chelsea|1|D. Sturridge-55-g|Liverpool|2|M. Rodriguez-33-g;G. Johnson-87-g|Stamford Bridge
2011-2012|2011-11-19|Wigan Athletic|3|J. Gomez-8-g;G. Caldwell-31-g;A. Crusat-88-g|Blackburn Rovers|3|A. Yakubu-2-g;D. Hoilett-60-g;A. Yakubu-90-pen|The JJB Stadium
2011-2012|2011-11-19|Manchester City|3|M. Balotelli-41-pen;M. Richards-44-g;S. Ag�ero-72-pen|Newcastle United|1|D. Gosling-89-g|City of Manchester Stadium
2011-2012|2011-11-19|Swansea City|0||Manchester United|1|J. Hernandez-11-g|The Liberty Stadium
2011-2012|2011-11-19|Norwich City|1|S. Morison-16-g|Arsenal|2|R.v. Persie-27-g;R.v. Persie-59-g|Carrow Road
2011-2012|2011-11-19|West Bromwich Albion|2|J. Thomas-16-g;S. Long-56-g|Bolton Wanderers|1|I. Klasnic-21-pen|The Hawthorns
2011-2012|2011-11-19|Stoke City|2|J. Walters-8-g;R. Shawcross-64-g|Queens Park Rangers|3|H. Helguson-22-g;L. Young-44-g;H. Helguson-54-g|Britannia Stadium
2011-2012|2011-11-19|Sunderland|0||Fulham|0||Stadium of Light
2011-2012|2011-11-19|Everton|2|P. Jagielka-44-g;L. Baines-83-pen|Wolverhampton|1|S. Hunt-37-pen|Goodison Park
2011-2012|2011-11-06|Wolverhampton|3|J. O'Hara-31-g;D. Edwards-55-g;S. Ward-66-g|Wigan Athletic|1|B. Watson-42-g|Molineux Stadium
2011-2012|2011-11-06|Bolton Wanderers|5|K. Davies-2-g;C. Eagles-24-g;I. Klasnic-61-g;C. Eagles-73-g;I. Klasnic-82-g|Stoke City|0||Reebok Stadium
2011-2012|2011-11-06|Fulham|1|Y. Kaboul-57-og|Tottenham Hotspur|3|G. Bale-10-g;A. Lennon-45-g;J. Defoe-90-g|Craven Cottage
2011-2012|2011-11-05|Aston Villa|3|D. Bent-30-g;G. Agbonlahor-48-g;D. Bent-62-g|Norwich City|2|A. Pilkington-25-g;S. Morison-77-g|Villa Park
2011-2012|2011-11-05|Blackburn Rovers|0||Chelsea|1|F. Lampard-51-g|Ewood Park
2011-2012|2011-11-05|Arsenal|3|R.v. Persie-22-g;T. Vermaelen-39-g;M. Arteta-74-g|West Bromwich Albion|0||Emirates Stadium
2011-2012|2011-11-05|Liverpool|0||Swansea City|0||Anfield
2011-2012|2011-11-05|Newcastle United|2|J. Heitinga-12-og;R. Taylor-29-g|Everton|1|J. Rodwell-45-g|St. James Park
2011-2012|2011-11-05|Manchester United|1|W. Brown-45-og|Sunderland|0||Old Trafford
2011-2012|2011-11-05|Queens Park Rangers|2|J. Bothroyd-28-g;H. Helguson-69-g|Manchester City|3|E. Dzeko-43-g;D. Silva-52-g;Y. Tour�-74-g|Loftus Road Stadium
2011-2012|2011-10-31|Stoke City|1|J. Walters-75-pen|Newcastle United|3|D. Ba-12-g;D. Ba-40-g;D. Ba-81-pen|Britannia Stadium
2011-2012|2011-10-30|Tottenham Hotspur|3|G. Bale-20-g;R.v.d. Vaart-33-g;G. Bale-72-g|Queens Park Rangers|1|J. Bothroyd-62-g|White Hart Lane
2011-2012|2011-10-29|Swansea City|3|J. Allen-49-g;S. Sinclair-57-pen;D. Graham-90-g|Bolton Wanderers|1|D. Graham-74-og|The Liberty Stadium
2011-2012|2011-10-29|Norwich City|3|S. Morison-53-g;B. Johnson-82-g;G. Holt-90-pen|Blackburn Rovers|3|D. Hoilett-45-g;A. Yakubu-62-g;C. Samba-64-g|Carrow Road
2011-2012|2011-10-29|Manchester City|3|E. Dzeko-52-g;A. Kolarov-67-g;A. Johnson-90-g|Wolverhampton|1|S. Hunt-75-pen|City of Manchester Stadium
2011-2012|2011-10-29|Wigan Athletic|0||Fulham|2|C. Dempsey-42-g;M. Demb�l�-87-g|The JJB Stadium
2011-2012|2011-10-29|Everton|0||Manchester United|1|J. Hernandez-19-g|Goodison Park
2011-2012|2011-10-29|Sunderland|2|C. Wickham-38-g;S. Sessegnon-89-g|Aston Villa|2|S. Petrov-20-g;R. Dunne-85-g|Stadium of Light
2011-2012|2011-10-29|West Bromwich Albion|0||Liverpool|2|C. Adam-9-pen;A. Carroll-45-g|The Hawthorns
2011-2012|2011-10-29|Chelsea|3|F. Lampard-14-g;J. Terry-45-g;J.M. Mata-81-g|Arsenal|5|R.v. Persie-36-g;A. Santos-49-g;T. Walcott-56-g;R.v. Persie-85-g;R.v. Persie-90-g|Stamford Bridge
2011-2012|2011-10-23|Fulham|1|B. Ruiz-68-g|Everton|3|R. Drenthe-3-g;J. Rodwell-90-g;L. Saha-90-g|Craven Cottage
2011-2012|2011-10-23|Blackburn Rovers|1|M. Formica-28-g|Tottenham Hotspur|2|R.v.d. Vaart-15-g;R.v.d. Vaart-53-g|Ewood Park
2011-2012|2011-10-23|Arsenal|3|Gervinho-27-g;R.v. Persie-73-g;R.v. Persie-82-g|Stoke City|1|P. Crouch-34-g|Emirates Stadium
2011-2012|2011-10-23|Queens Park Rangers|1|H. Helguson-10-pen|Chelsea|0||Loftus Road Stadium
2011-2012|2011-10-23|Manchester United|1|D. Fletcher-81-g|Manchester City|6|M. Balotelli-22-g;M. Balotelli-60-g;S. Ag�ero-69-g;D. Silva-90-g;E. Dzeko-90-g|Old Trafford
2011-2012|2011-10-22|Aston Villa|1|D. Bent-23-pen|West Bromwich Albion|2|J. Olsson-45-g;P. Scharner-57-g|Villa Park
2011-2012|2011-10-22|Bolton Wanderers|0||Sunderland|2|S. Sessegnon-82-g;N. Bendtner-90-g|Reebok Stadium
2011-2012|2011-10-22|Wolverhampton|2|K. Doyle-84-g;J. O'Hara-86-g|Swansea City|2|D. Graham-23-g;J. Allen-35-g|Molineux Stadium
2011-2012|2011-10-22|Newcastle United|1|Y. Cabaye-81-g|Wigan Athletic|0||St. James Park
2011-2012|2011-10-22|Liverpool|1|C. Bellamy-45-g|Norwich City|1|G. Holt-60-g|Anfield
2011-2012|2011-10-16|Arsenal|2|R.v. Persie-1-g;R.v. Persie-83-g|Sunderland|1|S. Larsson-31-g|Emirates Stadium
2011-2012|2011-10-16|West Bromwich Albion|2|C. Brunt-8-g;P. Odemwingie-76-g|Wolverhampton|0||The Hawthorns
2011-2012|2011-10-16|Newcastle United|2|D. Ba-48-g;S. Ameobi-86-g|Tottenham Hotspur|2|R.v.d. Vaart-40-pen;J. Defoe-68-g|St. James Park
2011-2012|2011-10-15|Stoke City|2|J. Walters-80-g;R. Delap-87-g|Fulham|0||Britannia Stadium
2011-2012|2011-10-15|Chelsea|3|D. Sturridge-31-g;J. Terry-45-g;Ramires-61-g|Everton|1|A. Vellios-81-g|Stamford Bridge
2011-2012|2011-10-15|Wigan Athletic|1|M. Diame-40-g|Bolton Wanderers|3|N. Reo-Coker-4-g;D. N`Gog-45-g;C. Eagles-90-g|The JJB Stadium
2011-2012|2011-10-15|Norwich City|3|A. Pilkington-1-g;R. Martin-10-g;A. Pilkington-64-g|Swansea City|1|D. Graham-12-g|Carrow Road
2011-2012|2011-10-15|Queens Park Rangers|1|H. Helguson-16-g|Blackburn Rovers|1|C. Samba-24-g|Loftus Road Stadium
2011-2012|2011-10-15|Manchester City|4|M. Balotelli-28-g;A. Johnson-47-g;V. Kompany-52-g;J. Milner-71-g|Aston Villa|1|S. Warnock-65-g|City of Manchester Stadium
2011-2012|2011-10-15|Liverpool|1|S. Gerrard-68-g|Manchester United|1|J. Hernandez-81-g|Anfield
2011-2012|2011-10-02|Fulham|6|A. Johnson-2-g;D. Murphy-20-pen;A. Johnson-38-g;A. Johnson-60-g;C. Dempsey-65-g;B. Zamora-74-g|Queens Park Rangers|0||Craven Cottage
2011-2012|2011-10-02|Tottenham Hotspur|2|R.v.d. Vaart-40-g;K. Walker-73-g|Arsenal|1|A. Ramsey-51-g|White Hart Lane
2011-2012|2011-10-02|Swansea City|2|S. Sinclair-9-pen;D. Graham-85-g|Stoke City|0||The Liberty Stadium
2011-2012|2011-10-02|Bolton Wanderers|1|D. Boyata-46-g|Chelsea|5|D. Sturridge-2-g;F. Lampard-15-g;D. Sturridge-25-g;F. Lampard-27-g;F. Lampard-58-g|Reebok Stadium
2011-2012|2011-10-01|Manchester United|2|Anderson-68-g;D. Welbeck-87-g|Norwich City|0||Old Trafford
2011-2012|2011-10-01|Aston Villa|2|G. Agbonlahor-36-g;D. Bent-62-g|Wigan Athletic|0||Villa Park
2011-2012|2011-10-01|Everton|0||Liverpool|2|A. Carroll-71-g;L. Suarez-82-g|Goodison Park
2011-2012|2011-10-01|Sunderland|2|N. Bendtner-24-g;A.E. Mohamady-26-g|West Bromwich Albion|2|J. Morrison-4-g;S. Long-5-g|Stadium of Light
2011-2012|2011-10-01|Wolverhampton|1|S. Fletcher-88-g|Newcastle United|2|D. Ba-17-g;J. Guti�rrez-38-g|Molineux Stadium
2011-2012|2011-10-01|Blackburn Rovers|0||Manchester City|4|A. Johnson-56-g;M. Balotelli-59-g;S. Nasri-73-g;S. Savic-87-g|Ewood Park
2011-2012|2011-09-26|Norwich City|2|L. Barnett-31-g;S. Morison-48-g|Sunderland|1|K. Richardson-86-g|Carrow Road
2011-2012|2011-09-25|Queens Park Rangers|1|R. Dunne-90-og|Aston Villa|1|B. Bannan-58-pen|Loftus Road Stadium
2011-2012|2011-09-24|Wigan Athletic|1|M. Diame-50-g|Tottenham Hotspur|2|R.v.d. Vaart-3-g;G. Bale-23-g|The JJB Stadium
2011-2012|2011-09-24|Arsenal|3|R.v. Persie-46-g;R.v. Persie-71-g;A. Song-89-g|Bolton Wanderers|0||Emirates Stadium
2011-2012|2011-09-24|Stoke City|1|P. Crouch-52-g|Manchester United|1|Nani-27-g|Britannia Stadium
2011-2012|2011-09-24|West Bromwich Albion|0||Fulham|0||The Hawthorns
2011-2012|2011-09-24|Newcastle United|3|D. Ba-27-g;D. Ba-30-g;D. Ba-54-g|Blackburn Rovers|1|D. Hoilett-37-g|St. James Park
2011-2012|2011-09-24|Liverpool|2|R. Johnson-11-og;L. Suarez-38-g|Wolverhampton|1|S. Fletcher-49-g|Anfield
2011-2012|2011-09-24|Manchester City|2|M. Balotelli-68-g;J. Milner-89-g|Everton|0||City of Manchester Stadium
2011-2012|2011-09-24|Chelsea|4|F. Torres-29-g;Ramires-36-g;Ramires-76-g;D. Drogba-90-g|Swansea City|1|A. Williams-86-g|Stamford Bridge
2011-2012|2011-09-18|Manchester United|3|C. Smalling-8-g;Nani-37-g;W. Rooney-45-g|Chelsea|1|F. Torres-46-g|Old Trafford
2011-2012|2011-09-18|Fulham|2|B. Zamora-56-g;D. Murphy-75-g|Manchester City|2|S. Ag�ero-18-g;S. Ag�ero-46-g|Craven Cottage
2011-2012|2011-09-18|Sunderland|4|T. Bramble-5-g;J. Woodgate-11-og;C. Gardner-28-g;S. Larsson-59-g|Stoke City|0||Stadium of Light
2011-2012|2011-09-18|Tottenham Hotspur|4|L. Modric-7-g;J. Defoe-66-g;E.S. Adebayor-68-g;E.S. Adebayor-90-g|Liverpool|0||White Hart Lane
2011-2012|2011-09-17|Wolverhampton|0||Queens Park Rangers|3|J. Barton-8-g;A. Faurlin-10-g;D. Campbell-87-g|Molineux Stadium
2011-2012|2011-09-17|Blackburn Rovers|4|A. Yakubu-25-g;A. Song-50-og;A. Yakubu-59-g;L. Koscielny-68-og|Arsenal|3|Gervinho-10-g;M. Arteta-34-g;M. Chamakh-85-g|Ewood Park
2011-2012|2011-09-17|Aston Villa|1|G. Agbonlahor-13-g|Newcastle United|1|L. Best-57-g|Villa Park
2011-2012|2011-09-17|Bolton Wanderers|1|M. Petrov-64-pen|Norwich City|2|A. Pilkington-37-g;B. Johnson-42-g|Reebok Stadium
2011-2012|2011-09-17|Everton|3|P. Jagielka-33-g;A. Vellios-84-g;R. Drenthe-90-g|Wigan Athletic|1|F.D. Santo-31-g|Goodison Park
2011-2012|2011-09-17|Swansea City|3|S. Sinclair-14-pen;L. Lita-24-g;N. Dyer-49-g|West Bromwich Albion|0||The Liberty Stadium
2011-2012|2011-09-12|Queens Park Rangers|0||Newcastle United|0||Loftus Road Stadium
2011-2012|2011-09-11|Norwich City|0||West Bromwich Albion|1|P. Odemwingie-3-g|Carrow Road
2011-2012|2011-09-11|Fulham|1|B. Zamora-38-g|Blackburn Rovers|1|R. Rochina-32-g|Craven Cottage
2011-2012|2011-09-10|Arsenal|1|A. Arshavin-40-g|Swansea City|0||Emirates Stadium
2011-2012|2011-09-10|Manchester City|3|S. Ag�ero-13-g;S. Ag�ero-63-g;S. Ag�ero-69-g|Wigan Athletic|0||City of Manchester Stadium
2011-2012|2011-09-10|Everton|2|L. Osman-19-g;L. Baines-69-pen|Aston Villa|2|S. Petrov-63-g;G. Agbonlahor-83-g|Goodison Park
2011-2012|2011-09-10|Stoke City|1|J. Walters-21-pen|Liverpool|0||Britannia Stadium
2011-2012|2011-09-10|Wolverhampton|0||Tottenham Hotspur|2|E.S. Adebayor-67-g;J. Defoe-80-g|Molineux Stadium
2011-2012|2011-09-10|Bolton Wanderers|0||Manchester United|5|J. Hernandez-5-g;W. Rooney-20-g;W. Rooney-25-g;J. Hernandez-58-g;W. Rooney-68-g|Reebok Stadium
2011-2012|2011-09-10|Sunderland|1|D. Ji-90-g|Chelsea|2|J. Terry-18-g;D. Sturridge-51-g|Stadium of Light
2011-2012|2011-08-28|Newcastle United|2|L. Best-48-g;L. Best-66-g|Fulham|1|C. Dempsey-88-g|St. James Park
2011-2012|2011-08-28|Tottenham Hotspur|1|Y. Kaboul-68-g|Manchester City|5|E. Dzeko-34-g;E. Dzeko-41-g;E. Dzeko-55-g;S. Ag�ero-60-g;E. Dzeko-90-g|White Hart Lane
2011-2012|2011-08-28|Manchester United|8|D. Welbeck-22-g;A. Young-28-g;W. Rooney-41-g;W. Rooney-64-g;Nani-67-g;J. Park-70-g;W. Rooney-82-pen;A. Young-90-g|Arsenal|2|T. Walcott-45-g;R.v. Persie-74-g|Old Trafford
2011-2012|2011-08-28|West Bromwich Albion|0||Stoke City|1|R. Shotton-90-g|The Hawthorns
2011-2012|2011-08-27|Aston Villa|0||Wolverhampton|0||Villa Park
2011-2012|2011-08-27|Liverpool|3|J. Henderson-15-g;M. Skrtel-52-g;C. Adam-53-g|Bolton Wanderers|1|I. Klasnic-90-g|Anfield
2011-2012|2011-08-27|Chelsea|3|J. Bosingwa-6-g;F. Lampard-82-pen;J.M. Mata-90-g|Norwich City|1|G. Holt-63-g|Stamford Bridge
2011-2012|2011-08-27|Blackburn Rovers|0||Everton|1|M. Arteta-90-pen|Ewood Park
2011-2012|2011-08-27|Swansea City|0||Sunderland|0||The Liberty Stadium
2011-2012|2011-08-27|Wigan Athletic|2|F.D. Santo-41-g;F.D. Santo-66-g|Queens Park Rangers|0||The JJB Stadium
2011-2012|2011-08-22|Manchester United|3|D. Welbeck-61-g;Anderson-76-g;W. Rooney-87-g|Tottenham Hotspur|0||Old Trafford
2011-2012|2011-08-21|Wolverhampton|2|K. Doyle-42-g;M. Jarvis-45-g|Fulham|0||Molineux Stadium
2011-2012|2011-08-21|Norwich City|1|R.D. Laet-37-g|Stoke City|1|K. Jones-90-g|Carrow Road
2011-2012|2011-08-21|Bolton Wanderers|2|I. Klasnic-39-g;K. Davies-63-g|Manchester City|3|D. Silva-26-g;G. Barry-38-g;E. Dzeko-47-g|Reebok Stadium
2011-2012|2011-08-20|Chelsea|2|N. Anelka-53-g;F. Malouda-83-g|West Bromwich Albion|1|S. Long-4-g|Stamford Bridge
2011-2012|2011-08-20|Everton|0||Queens Park Rangers|1|T. Smith-31-g|Goodison Park
2011-2012|2011-08-20|Arsenal|0||Liverpool|2|A. Ramsey-78-og;L. Suarez-90-g|Emirates Stadium
2011-2012|2011-08-20|Sunderland|0||Newcastle United|1|R. Taylor-62-g|Stadium of Light
2011-2012|2011-08-20|Aston Villa|3|G. Agbonlahor-12-g;E. Heskey-25-g;D. Bent-68-g|Blackburn Rovers|1|M.G. Pedersen-52-g|Villa Park
2011-2012|2011-08-20|Swansea City|0||Wigan Athletic|0||The Liberty Stadium
2011-2012|2011-08-15|Manchester City|4|E. Dzeko-57-g;S. Ag�ero-68-g;D. Silva-71-g;S. Ag�ero-90-g|Swansea City|0||City of Manchester Stadium
2011-2012|2011-08-14|West Bromwich Albion|1|S. Long-37-g|Manchester United|2|W. Rooney-13-g;S. Reid-81-og|The Hawthorns
2011-2012|2011-08-14|Stoke City|0||Chelsea|0||Britannia Stadium
2011-2012|2011-08-13|Queens Park Rangers|0||Bolton Wanderers|4|G. Cahill-45-g;D. Gabbidon-67-og;I. Klasnic-70-g;F. Muamba-79-g|Loftus Road Stadium
2011-2012|2011-08-13|Liverpool|1|L. Suarez-11-g|Sunderland|1|S. Larsson-57-g|Anfield
2011-2012|2011-08-13|Newcastle United|0||Arsenal|0||St. James Park
2011-2012|2011-08-13|Blackburn Rovers|1|M. Formica-20-g|Wolverhampton|2|S. Fletcher-22-g;S. Ward-47-g|Ewood Park
2011-2012|2011-08-13|Fulham|0||Aston Villa|0||Craven Cottage
2011-2012|2011-08-13|Wigan Athletic|1|B. Watson-21-pen|Norwich City|1|W. Hoolahan-45-g|The JJB Stadium
