2010-2011	2011-01-01	Birmingham City	0	NULL	Arsenal	3	R.v. Persie,13,g;S. Nasri,58,g;R. Johnson,66,og	St. Andrews
2010-2011	2011-01-01	Tottenham Hotspur	1	G. Bale,42,g	Fulham	0	NULL	White Hart Lane
2010-2011	2011-01-01	Manchester City	1	A. Johnson,34,g	Blackpool	0	NULL	City of Manchester Stadium
2010-2011	2010-12-29	Wigan Athletic	2	B. Watson,18,pen;S. Squillaci,81,og	Arsenal	2	A. Arshavin,40,g;N. Bendtner,44,g	The JJB Stadium
2010-2011	2010-12-29	Liverpool	0	NULL	Wolverhampton	1	S. Ward,56,g	Anfield
2010-2011	2010-12-29	Chelsea	1	F. Malouda,61,g	Bolton Wanderers	0	NULL	Stamford Bridge
2010-2011	2010-12-28	West Ham United	1	T. Hibbert,16,og	Everton	1	S. Coleman,42,g	Upton Park
2010-2011	2010-12-28	Sunderland	0	NULL	Blackpool	2	D. Campbell,50,g;D. Campbell,90,g	Stadium of Light
2010-2011	2010-12-28	Birmingham City	1	L. Bowyer,90,g	Manchester United	1	D. Berbatov,58,g	St. Andrews
2010-2011	2010-12-28	West Bromwich Albion	1	J. Thomas,17,g	Blackburn Rovers	3	N. Kalinic,3,g;N. Kalinic,53,g;M.B. Diouf,62,g	The Hawthorns
2010-2011	2010-12-28	Tottenham Hotspur	2	A. Lennon,57,g;G. Bale,81,g	Newcastle United	0	NULL	White Hart Lane
2010-2011	2010-12-28	Stoke City	0	NULL	Fulham	2	C. Baird,4,g;C. Baird,10,g	Britannia Stadium
2010-2011	2010-12-28	Manchester City	4	M. Balotelli,8,pen;J. Lescott,13,g;M. Balotelli,27,g;M. Balotelli,55,pen	Aston Villa	0	NULL	City of Manchester Stadium
2010-2011	2010-12-27	Arsenal	3	A. Song,44,g;C. Fabregas,51,g;T. Walcott,53,g	Chelsea	1	B. Ivanovic,57,g	Emirates Stadium
2010-2011	2010-12-26	Manchester United	2	D. Berbatov,5,g;D. Berbatov,57,g	Sunderland	0	NULL	Old Trafford
2010-2011	2010-12-26	Fulham	1	A. Hughes,11,g	West Ham United	3	C. Cole,37,g;F. Piquionne,45,g;C. Cole,73,g	Craven Cottage
2010-2011	2010-12-26	Newcastle United	1	A. Carroll,72,g	Manchester City	3	G. Barry,2,g;C. Tevez,5,g;C. Tevez,81,g	St. James Park
2010-2011	2010-12-26	Blackburn Rovers	0	NULL	Stoke City	2	R. Huth,51,g;M. Wilson,90,g	Ewood Park
2010-2011	2010-12-26	Aston Villa	1	M. Albrighton,82,g	Tottenham Hotspur	2	R.v.d. Vaart,23,g;R.v.d. Vaart,67,g	Villa Park
2010-2011	2010-12-26	Wolverhampton	1	S. Fletcher,87,g	Wigan Athletic	2	H. Rodallega,9,g;T. Cleverley,20,g	Molineux Stadium
2010-2011	2010-12-26	Bolton Wanderers	2	M. Taylor,40,g;J. Elmander,86,g	West Bromwich Albion	0	NULL	Reebok Stadium
2010-2011	2010-12-20	Manchester City	1	P. Jagielka,72,og	Everton	2	T. Cahill,4,g;L. Baines,19,g	City of Manchester Stadium
2010-2011	2010-12-18	Sunderland	1	D. Welbeck,32,g	Bolton Wanderers	0	NULL	Stadium of Light
2010-2011	2010-12-18	Blackburn Rovers	1	R. Nelsen,51,g	West Ham United	1	J. Stanislas,78,g	Ewood Park
2010-2011	2010-12-13	Manchester United	1	J. Park,41,g	Arsenal	0	NULL	Old Trafford
2010-2011	2010-12-12	Bolton Wanderers	2	F. Muamba,65,g;S. Holden,88,g	Blackburn Rovers	1	M.B. Diouf,87,g	Reebok Stadium
2010-2011	2010-12-12	Tottenham Hotspur	1	R. Pavlyuchenko,15,g	Chelsea	1	D. Drogba,70,g	White Hart Lane
2010-2011	2010-12-12	Wolverhampton	1	S. Hunt,45,g	Birmingham City	0	NULL	Molineux Stadium
2010-2011	2010-12-11	Everton	0	NULL	Wigan Athletic	0	NULL	Goodison Park
2010-2011	2010-12-11	Aston Villa	2	S. Downing,25,g;E. Heskey,80,g	West Bromwich Albion	1	P. Scharner,90,g	Villa Park
2010-2011	2010-12-11	Newcastle United	3	K. Nolan,15,g;J. Barton,80,g;A. Carroll,90,g	Liverpool	1	D. Kuyt,50,g	St. James Park
2010-2011	2010-12-11	West Ham United	1	J. Tomkins,89,g	Manchester City	3	Y. Tour�,30,g;R. Green,73,og;A. Johnson,81,g	Upton Park
2010-2011	2010-12-11	Stoke City	0	NULL	Blackpool	1	D. Campbell,48,g	Britannia Stadium
2010-2011	2010-12-11	Fulham	0	NULL	Sunderland	0	NULL	Craven Cottage
2010-2011	2010-12-06	Liverpool	3	D. N`Gog,14,g;R. Babel,16,g;M. Rodriguez,55,g	Aston Villa	0	NULL	Anfield
2010-2011	2010-12-05	West Bromwich Albion	3	S. Tchoyi,32,g;P. Odemwingie,71,g;P. Odemwingie,89,g	Newcastle United	1	P. L�venkrands,90,g	The Hawthorns
2010-2011	2010-12-05	Sunderland	1	J. Henderson,34,g	West Ham United	0	NULL	Stadium of Light
2010-2011	2010-12-04	Wigan Athletic	2	D. Collins,30,og;T. Cleverley,40,g	Stoke City	2	R. Huth,18,g;M. Etherington,31,g	The JJB Stadium
2010-2011	2010-12-04	Manchester City	1	C. Tevez,4,g	Bolton Wanderers	0	NULL	City of Manchester Stadium
2010-2011	2010-12-04	Blackburn Rovers	3	D. Dunn,29,g;B. Emerton,43,g;R. Nelsen,55,g	Wolverhampton	0	NULL	Ewood Park
2010-2011	2010-12-04	Arsenal	2	S. Nasri,14,g;S. Nasri,76,g	Fulham	1	D. Kamara,30,g	Emirates Stadium
2010-2011	2010-12-04	Chelsea	1	D. Drogba,42,pen	Everton	1	J. Beckford,86,g	Stamford Bridge
2010-2011	2010-12-04	Birmingham City	1	C. Gardner,81,g	Tottenham Hotspur	1	S. Bassong,19,g	St. Andrews
2010-2011	2010-11-28	Tottenham Hotspur	2	M. Skrtel,66,og;A. Lennon,90,g	Liverpool	1	M. Skrtel,42,g	White Hart Lane
2010-2011	2010-11-28	Newcastle United	1	A. Carroll,6,g	Chelsea	1	S. Kalou,45,g	St. James Park
2010-2011	2010-11-27	Fulham	1	C. Dempsey,53,g	Birmingham City	1	S. Larsson,20,g	Craven Cottage
2010-2011	2010-11-27	Aston Villa	2	C. Clark,52,g;C. Clark,70,g	Arsenal	4	A. Arshavin,39,g;S. Nasri,45,g;M. Chamakh,56,g;J. Wilshere,90,g	Villa Park
2010-2011	2010-11-27	Bolton Wanderers	2	M. Petrov,76,g;M. Davies,89,g	Blackpool	2	I. Evatt,29,g;L. Varney,58,g	Reebok Stadium
2010-2011	2010-11-27	West Ham United	3	V. Behrami,34,g;V. Obinna,56,g;S. Parker,75,g	Wigan Athletic	1	T. Cleverley,86,g	Upton Park
2010-2011	2010-11-27	Wolverhampton	3	K. Foley,50,g;S. Hunt,81,g;S. Ebanks-Blake,89,g	Sunderland	2	D. Bent,67,g;D. Welbeck,77,g	Molineux Stadium
2010-2011	2010-11-27	Stoke City	1	M. Etherington,90,g	Manchester City	1	M. Richards,81,g	Britannia Stadium
2010-2011	2010-11-27	Everton	1	T. Cahill,42,g	West Bromwich Albion	4	P. Scharner,16,g;C. Brunt,26,g;S. Tchoyi,76,g;S. Distin,87,og	Goodison Park
2010-2011	2010-11-27	Manchester United	7	D. Berbatov,2,g;J. Park,23,g;D. Berbatov,27,g;D. Berbatov,47,g;Nani,48,g;D. Berbatov,62,g;D. Berbatov,70,g	Blackburn Rovers	1	C. Samba,84,g	Old Trafford
2010-2011	2010-11-22	Sunderland	2	D. Welbeck,23,g;D. Welbeck,70,g	Everton	2	T. Cahill,6,g;M. Arteta,83,g	Stadium of Light
2010-2011	2010-11-21	Fulham	1	Z. Gera,70,g	Manchester City	4	C. Tevez,6,g;P. Zabaleta,32,g;Y. Tour�,35,g;C. Tevez,56,g	Craven Cottage
2010-2011	2010-11-21	Blackburn Rovers	2	M.G. Pedersen,45,g;M.G. Pedersen,66,g	Aston Villa	0	NULL	Ewood Park
2010-2011	2010-11-20	Liverpool	3	G. Johnson,18,g;D. Kuyt,27,pen;M. Rodriguez,38,g	West Ham United	0	NULL	Anfield
2010-2011	2010-11-20	Blackpool	2	L. Varney,3,g;M. Harewood,44,g	Wolverhampton	1	K. Doyle,86,g	Bloomfield Road
2010-2011	2010-11-20	Arsenal	2	S. Nasri,9,g;M. Chamakh,27,g	Tottenham Hotspur	3	G. Bale,50,g;R.v.d. Vaart,67,pen;Y. Kaboul,86,g	Emirates Stadium
2010-2011	2010-11-20	Birmingham City	1	L. Bowyer,17,g	Chelsea	0	NULL	St. Andrews
2010-2011	2010-11-20	Manchester United	2	P. Evra,45,g;J. Hernandez,77,g	Wigan Athletic	0	NULL	Old Trafford
2010-2011	2010-11-20	West Bromwich Albion	0	NULL	Stoke City	3	M. Etherington,55,pen;J. Walters,85,pen;J. Walters,90,g	The Hawthorns
2010-2011	2010-11-20	Bolton Wanderers	5	K. Davies,18,pen;C. Lee,39,g;J. Elmander,50,g;J. Elmander,72,g;K. Davies,90,pen	Newcastle United	1	A. Carroll,52,g	Reebok Stadium
2010-2011	2010-11-14	Chelsea	0	NULL	Sunderland	3	N. Onuoha,45,g;A. Gyan,52,g;D. Welbeck,87,g	Stamford Bridge
2010-2011	2010-11-14	Everton	1	T. Cahill,89,g	Arsenal	2	B. Sagna,36,g;C. Fabregas,48,g	Goodison Park
2010-2011	2010-11-13	Stoke City	2	R. Fuller,56,g;K. Jones,90,g	Liverpool	0	NULL	Britannia Stadium
2010-2011	2010-11-13	Aston Villa	2	A. Young,72,pen;M. Albrighton,76,g	Manchester United	2	F. Macheda,81,g;N. Vidic,85,g	Villa Park
2010-2011	2010-11-13	Newcastle United	0	NULL	Fulham	0	NULL	St. James Park
2010-2011	2010-11-13	Manchester City	0	NULL	Birmingham City	0	NULL	City of Manchester Stadium
2010-2011	2010-11-13	Wigan Athletic	1	V. Moses,70,g	West Bromwich Albion	0	NULL	The JJB Stadium
2010-2011	2010-11-13	West Ham United	0	NULL	Blackpool	0	NULL	Upton Park
2010-2011	2010-11-13	Tottenham Hotspur	4	G. Bale,16,g;R. Pavlyuchenko,42,g;P. Crouch,68,g;G. Bale,75,g	Blackburn Rovers	2	R. Nelsen,79,g;G. Givet,89,g	White Hart Lane
2010-2011	2010-11-13	Wolverhampton	2	K. Foley,69,g;S. Fletcher,77,g	Bolton Wanderers	3	R. Stearman,1,og;J. Elmander,62,g;S. Holden,67,g	Molineux Stadium
2010-2011	2010-11-10	Wigan Athletic	1	H. Rodallega,52,g	Liverpool	1	F. Torres,7,g	The JJB Stadium
2010-2011	2010-11-10	Everton	1	J. Beckford,90,g	Bolton Wanderers	1	I. Klasnic,79,g	Goodison Park
2010-2011	2010-11-10	West Ham United	2	S. Parker,43,g;F. Piquionne,50,pen	West Bromwich Albion	2	P. Odemwingie,38,pen;P. Ibanez,71,g	Upton Park
2010-2011	2010-11-10	Newcastle United	1	A. Carroll,47,g	Blackburn Rovers	2	M.G. Pedersen,3,g;J. Roberts,82,g	St. James Park
2010-2011	2010-11-10	Chelsea	1	M. Essien,30,g	Fulham	0	NULL	Stamford Bridge
2010-2011	2010-11-10	Manchester City	0	NULL	Manchester United	0	NULL	City of Manchester Stadium
2010-2011	2010-11-10	Wolverhampton	0	NULL	Arsenal	2	M. Chamakh,1,g;M. Chamakh,90,g	Molineux Stadium
2010-2011	2010-11-10	Aston Villa	3	S. Downing,28,g;N. Delfouneso,60,g;J. Collins,89,g	Blackpool	2	M. Harewood,45,g;D. Campbell,87,g	Villa Park
2010-2011	2010-11-09	Tottenham Hotspur	1	R.v.d. Vaart,64,g	Sunderland	1	A. Gyan,67,g	White Hart Lane
2010-2011	2010-11-09	Stoke City	3	R. Huth,44,g;R. Fuller,71,g;D. Whitehead,85,g	Birmingham City	2	K. Fahey,74,g;C. Jerome,76,g	Britannia Stadium
2010-2011	2010-11-07	West Bromwich Albion	0	NULL	Manchester City	2	M. Balotelli,20,g;M. Balotelli,26,g	The Hawthorns
2010-2011	2010-11-07	Arsenal	0	NULL	Newcastle United	1	A. Carroll,45,g	Emirates Stadium
2010-2011	2010-11-07	Liverpool	2	F. Torres,11,g;F. Torres,45,g	Chelsea	0	NULL	Anfield
2010-2011	2010-11-06	Birmingham City	2	C. Jerome,64,g;L. Ridgewell,73,g	West Ham United	2	F. Piquionne,48,g;V. Behrami,58,g	St. Andrews
2010-2011	2010-11-06	Blackpool	2	N. Eardley,10,g;D. Vaughan,48,g	Everton	2	T. Cahill,13,g;S. Coleman,50,g	Bloomfield Road
2010-2011	2010-11-06	Blackburn Rovers	2	M.G. Pedersen,58,g;J. Roberts,68,g	Wigan Athletic	1	C. N�Zogbia,75,g	Ewood Park
2010-2011	2010-11-06	Bolton Wanderers	4	K. Davies,31,g;G.R. Steinsson,56,g;K. Davies,76,pen;M. Petrov,90,g	Tottenham Hotspur	2	A. Hutton,79,g;R. Pavlyuchenko,87,g	Reebok Stadium
2010-2011	2010-11-06	Fulham	1	B. Hangeland,90,g	Aston Villa	1	M. Albrighton,41,g	Craven Cottage
2010-2011	2010-11-06	Sunderland	2	A. Gyan,9,g;A. Gyan,86,g	Stoke City	0	NULL	Stadium of Light
2010-2011	2010-11-06	Manchester United	2	J. Park,45,g;J. Park,90,g	Wolverhampton	1	S. Ebanks-Blake,66,g	Old Trafford
2010-2011	2010-11-01	Blackpool	2	C. Adam,12,pen;L. Varney,63,g	West Bromwich Albion	1	Y. Mulumbu,85,g	Bloomfield Road
2010-2011	2010-10-31	Bolton Wanderers	0	NULL	Liverpool	1	M. Rodriguez,86,g	Reebok Stadium
2010-2011	2010-10-31	Newcastle United	5	K. Nolan,26,g;K. Nolan,34,g;S. Ameobi,45,pen;S. Ameobi,70,g;K. Nolan,75,g	Sunderland	1	D. Bent,90,g	St. James Park
2010-2011	2010-10-31	Aston Villa	0	NULL	Birmingham City	0	NULL	Villa Park
2010-2011	2010-10-30	Manchester United	2	N. Vidic,31,g;Nani,84,g	Tottenham Hotspur	0	NULL	Old Trafford
2010-2011	2010-10-30	Arsenal	1	A. Song,88,g	West Ham United	0	NULL	Emirates Stadium
2010-2011	2010-10-30	Blackburn Rovers	1	B. Mwaruwari,22,g	Chelsea	2	N. Anelka,39,g;B. Ivanovic,84,g	Ewood Park
2010-2011	2010-10-30	Fulham	2	C. Dempsey,30,g;C. Dempsey,44,g	Wigan Athletic	0	NULL	Craven Cottage
2010-2011	2010-10-30	Wolverhampton	2	N. Milijas,30,g;D. Edwards,57,g	Manchester City	1	E.S. Adebayor,23,pen	Molineux Stadium
2010-2011	2010-10-30	Everton	1	Y. Ayegbeni,67,g	Stoke City	0	NULL	Goodison Park
2010-2011	2010-10-24	Stoke City	1	Tuncay,81,g	Manchester United	2	J. Hernandez,27,g;J. Hernandez,86,g	Britannia Stadium
2010-2011	2010-10-24	Manchester City	0	NULL	Arsenal	3	S. Nasri,20,g;A. Song,65,g;N. Bendtner,87,g	City of Manchester Stadium
2010-2011	2010-10-24	Liverpool	2	S. Kyrgiakos,48,g;F. Torres,53,g	Blackburn Rovers	1	J. Carragher,51,og	Anfield
2010-2011	2010-10-23	West Bromwich Albion	2	Y. Mulumbu,17,g;M. Fortun�,40,g	Fulham	1	S. Carson,9,og	The Hawthorns
2010-2011	2010-10-23	Chelsea	2	F. Malouda,23,g;S. Kalou,81,g	Wolverhampton	0	NULL	Stamford Bridge
2010-2011	2010-10-23	Wigan Athletic	1	H. Rodallega,59,g	Bolton Wanderers	1	J. Elmander,66,g	The JJB Stadium
2010-2011	2010-10-23	Tottenham Hotspur	1	R.v.d. Vaart,20,g	Everton	1	L. Baines,17,g	White Hart Lane
2010-2011	2010-10-23	West Ham United	1	C. Cole,12,g	Newcastle United	2	K. Nolan,23,g;A. Carroll,69,g	Upton Park
2010-2011	2010-10-23	Sunderland	1	R. Dunne,25,og	Aston Villa	0	NULL	Stadium of Light
2010-2011	2010-10-23	Birmingham City	2	L. Ridgewell,36,g;N. Zigic,57,g	Blackpool	0	NULL	St. Andrews
2010-2011	2010-10-18	Blackburn Rovers	0	NULL	Sunderland	0	NULL	Ewood Park
2010-2011	2010-10-17	Everton	2	T. Cahill,34,g;M. Arteta,50,g	Liverpool	0	NULL	Goodison Park
2010-2011	2010-10-17	Blackpool	2	M. Harewood,78,g;G. Taylor-Fletcher,90,g	Manchester City	3	C. Tevez,67,g;C. Tevez,79,g;D. Silva,90,g	Bloomfield Road
2010-2011	2010-10-16	Bolton Wanderers	2	C. Lee,22,g;I. Klasnic,90,g	Stoke City	1	R. Delap,48,g	Reebok Stadium
2010-2011	2010-10-16	Newcastle United	2	S. Ameobi,72,g;F. Coloccini,90,g	Wigan Athletic	2	C. N�Zogbia,22,g;C. N�Zogbia,23,g	St. James Park
2010-2011	2010-10-16	Manchester United	2	J. Hernandez,5,g;Nani,25,g	West Bromwich Albion	2	P. Evra,50,og;S. Tchoyi,55,g	Old Trafford
2010-2011	2010-10-16	Fulham	1	D. Kamara,30,g	Tottenham Hotspur	2	R. Pavlyuchenko,31,g;T. Huddlestone,64,g	Craven Cottage
2010-2011	2010-10-16	Arsenal	2	S. Nasri,41,pen;M. Chamakh,47,g	Birmingham City	1	N. Zigic,33,g	Emirates Stadium
2010-2011	2010-10-16	Wolverhampton	1	M. Jarvis,10,g	West Ham United	1	M. Noble,53,pen	Molineux Stadium
2010-2011	2010-10-16	Aston Villa	0	NULL	Chelsea	0	NULL	Villa Park
2010-2011	2010-10-03	Chelsea	2	D. Drogba,39,g;R. Alex,85,g	Arsenal	0	NULL	Stamford Bridge
2010-2011	2010-10-03	Liverpool	1	S. Kyrgiakos,53,g	Blackpool	2	C. Adam,29,pen;L. Varney,45,g	Anfield
2010-2011	2010-10-03	Manchester City	2	C. Tevez,18,pen;A. Johnson,75,g	Newcastle United	1	J. Guti�rrez,24,g	City of Manchester Stadium
2010-2011	2010-10-02	Birmingham City	0	NULL	Everton	2	R. Johnson,54,og;T. Cahill,90,g	St. Andrews
2010-2011	2010-10-02	Wigan Athletic	2	J. Gomez,65,g;H. Rodallega,85,g	Wolverhampton	0	NULL	The JJB Stadium
2010-2011	2010-10-02	West Ham United	1	F. Piquionne,51,g	Fulham	1	C. Dempsey,33,g	Upton Park
2010-2011	2010-10-02	Sunderland	0	NULL	Manchester United	0	NULL	Stadium of Light
2010-2011	2010-10-02	Stoke City	1	J. Walters,48,g	Blackburn Rovers	0	NULL	Britannia Stadium
2010-2011	2010-10-02	West Bromwich Albion	1	J. Morrison,78,g	Bolton Wanderers	1	J. Elmander,64,g	The Hawthorns
2010-2011	2010-10-02	Tottenham Hotspur	2	R.v.d. Vaart,45,g;R.v.d. Vaart,75,g	Aston Villa	1	M. Albrighton,16,g	White Hart Lane
2010-2011	2010-09-26	Newcastle United	1	K. Nolan,43,pen	Stoke City	2	K. Jones,68,g;J. Perch,85,og	St. James Park
2010-2011	2010-09-26	Wolverhampton	1	M. Jarvis,61,g	Aston Villa	2	S. Downing,25,g;E. Heskey,88,g	Molineux Stadium
2010-2011	2010-09-26	Bolton Wanderers	2	Z. Knight,6,g;M. Petrov,67,g	Manchester United	2	Nani,23,g;M. Owen,74,g	Reebok Stadium
2010-2011	2010-09-25	West Ham United	1	F. Piquionne,29,g	Tottenham Hotspur	0	NULL	Upton Park
2010-2011	2010-09-25	Fulham	0	NULL	Everton	0	NULL	Craven Cottage
2010-2011	2010-09-25	Manchester City	1	C. Tevez,59,g	Chelsea	0	NULL	City of Manchester Stadium
2010-2011	2010-09-25	Birmingham City	0	NULL	Wigan Athletic	0	NULL	St. Andrews
2010-2011	2010-09-25	Liverpool	2	D. Kuyt,5,g;S. Gerrard,64,g	Sunderland	2	D. Bent,25,pen;D. Bent,48,g	Anfield
2010-2011	2010-09-25	Arsenal	2	S. Nasri,75,g;S. Nasri,90,g	West Bromwich Albion	3	P. Odemwingie,50,g;G. Jara,53,g;J. Thomas,73,g	Emirates Stadium
2010-2011	2010-09-25	Blackpool	1	M. Phillips,85,g	Blackburn Rovers	2	C. Adam,20,og;B. Emerton,90,g	Bloomfield Road
2010-2011	2010-09-19	Wigan Athletic	0	NULL	Manchester City	2	C. Tevez,43,g;Y. Tour�,71,g	The JJB Stadium
2010-2011	2010-09-19	Manchester United	3	D. Berbatov,42,g;D. Berbatov,59,g;D. Berbatov,84,g	Liverpool	2	S. Gerrard,64,pen;S. Gerrard,70,g	Old Trafford
2010-2011	2010-09-19	Chelsea	4	S. Kalou,2,g;F. Malouda,12,g;D. Drogba,30,g;F. Malouda,41,g	Blackpool	0	NULL	Stamford Bridge
2010-2011	2010-09-18	Sunderland	1	D. Bent,90,g	Arsenal	1	C. Fabregas,13,g	Stadium of Light
2010-2011	2010-09-18	Aston Villa	1	A. Young,13,g	Bolton Wanderers	1	K. Davies,35,g	Villa Park
2010-2011	2010-09-18	Blackburn Rovers	1	C. Samba,30,g	Fulham	1	C. Dempsey,56,g	Ewood Park
2010-2011	2010-09-18	Everton	0	NULL	Newcastle United	1	H.B. Arfa,45,g	Goodison Park
2010-2011	2010-09-18	Tottenham Hotspur	3	R.v.d. Vaart,77,pen;R. Pavlyuchenko,87,g;A. Hutton,90,g	Wolverhampton	1	S. Fletcher,45,g	White Hart Lane
2010-2011	2010-09-18	West Bromwich Albion	3	S. Dann,51,og;P. Odemwingie,59,g;J. Olsson,69,g	Birmingham City	1	C. Jerome,15,g	The Hawthorns
2010-2011	2010-09-18	Stoke City	1	K. Jones,48,g	West Ham United	1	S. Parker,32,g	Britannia Stadium
2010-2011	2010-09-13	Stoke City	2	K. Jones,80,g;R. Huth,90,g	Aston Villa	1	S. Downing,34,g	Britannia Stadium
2010-2011	2010-09-12	Birmingham City	0	NULL	Liverpool	0	NULL	St. Andrews
2010-2011	2010-09-11	Arsenal	4	L. Koscielny,24,g;M. Chamakh,58,g;A. Song,78,g;C. Vela,83,g	Bolton Wanderers	1	J. Elmander,45,g	Emirates Stadium
2010-2011	2010-09-11	Manchester City	1	P. Vieira,56,g	Blackburn Rovers	1	N. Kalinic,25,g	City of Manchester Stadium
2010-2011	2010-09-11	West Bromwich Albion	1	C. Brunt,41,g	Tottenham Hotspur	1	L. Modric,27,g	The Hawthorns
2010-2011	2010-09-11	Wigan Athletic	1	A. Alcaraz,87,g	Sunderland	1	A. Gyan,66,g	The JJB Stadium
2010-2011	2010-09-11	Fulham	2	M. Demb�l�,49,g;M. Demb�l�,90,g	Wolverhampton	1	J.v. Damme,10,g	Craven Cottage
2010-2011	2010-09-11	Newcastle United	0	NULL	Blackpool	2	C. Adam,45,pen;D. Campbell,90,g	St. James Park
2010-2011	2010-09-11	Everton	3	S. Pienaar,39,g;M. Arteta,90,g;T. Cahill,90,g	Manchester United	3	D. Fletcher,43,g;N. Vidic,47,g;D. Berbatov,66,g	Goodison Park
2010-2011	2010-09-11	West Ham United	1	S. Parker,85,g	Chelsea	3	M. Essien,2,g;S. Kalou,17,g;M. Essien,83,g	Upton Park
2010-2011	2010-08-29	Aston Villa	1	L. Young,9,g	Everton	0	NULL	Villa Park
2010-2011	2010-08-29	Bolton Wanderers	2	K. Davies,71,pen;R. Blake,81,g	Birmingham City	2	R. Johnson,4,g;C. Gardner,51,g	Reebok Stadium
2010-2011	2010-08-29	Sunderland	1	D. Bent,90,pen	Manchester City	0	NULL	Stadium of Light
2010-2011	2010-08-29	Liverpool	1	F. Torres,66,g	West Bromwich Albion	0	NULL	Anfield
2010-2011	2010-08-28	Manchester United	3	W. Rooney,33,pen;Nani,50,g;D. Berbatov,69,g	West Ham United	0	NULL	Old Trafford
2010-2011	2010-08-28	Blackburn Rovers	1	M.B. Diouf,27,g	Arsenal	2	T. Walcott,20,g;A. Arshavin,52,g	Ewood Park
2010-2011	2010-08-28	Chelsea	2	F. Malouda,32,g;D. Drogba,77,pen	Stoke City	0	NULL	Stamford Bridge
2010-2011	2010-08-28	Tottenham Hotspur	0	NULL	Wigan Athletic	1	H. Rodallega,80,g	White Hart Lane
2010-2011	2010-08-28	Wolverhampton	1	S. Ebanks-Blake,44,g	Newcastle United	1	A. Carroll,63,g	Molineux Stadium
2010-2011	2010-08-28	Blackpool	2	J. Pantsil,71,og;L. Varney,76,g	Fulham	2	B. Zamora,35,g;D. Etuhu,87,g	Bloomfield Road
2010-2011	2010-08-23	Manchester City	3	G. Barry,13,g;C. Tevez,52,g;C. Tevez,68,pen	Liverpool	0	NULL	City of Manchester Stadium
2010-2011	2010-08-22	Newcastle United	6	J. Barton,12,g;K. Nolan,31,g;A. Carroll,34,g;A. Carroll,67,g;K. Nolan,87,g;A. Carroll,90,g	Aston Villa	0	NULL	St. James Park
2010-2011	2010-08-22	Fulham	2	S. Davies,57,g;B. Hangeland,90,g	Manchester United	2	P. Scholes,11,g;B. Hangeland,84,og	Craven Cottage
2010-2011	2010-08-21	Arsenal	6	T. Walcott,13,g;A. Arshavin,32,pen;T. Walcott,39,g;A. Diaby,49,g;T. Walcott,58,g;M. Chamakh,82,g	Blackpool	0	NULL	Emirates Stadium
2010-2011	2010-08-21	West Bromwich Albion	1	P. Odemwingie,81,g	Sunderland	0	NULL	The Hawthorns
2010-2011	2010-08-21	West Ham United	1	M. Noble,79,pen	Bolton Wanderers	3	M. Upson,48,og;J. Elmander,68,g;J. Elmander,84,g	Upton Park
2010-2011	2010-08-21	Stoke City	1	R. Fuller,25,g	Tottenham Hotspur	2	G. Bale,19,g;G. Bale,30,g	Britannia Stadium
2010-2011	2010-08-21	Birmingham City	2	C. Gardner,57,g;C. Gardner,71,g	Blackburn Rovers	1	S. N�Zonzi,54,g	St. Andrews
2010-2011	2010-08-21	Wigan Athletic	0	NULL	Chelsea	6	F. Malouda,34,g;N. Anelka,48,g;N. Anelka,52,g;S. Kalou,78,g;Y. Benayoun,90,g;S. Kalou,90,g	The JJB Stadium
2010-2011	2010-08-21	Everton	1	T. Cahill,43,g	Wolverhampton	1	S. Ebanks-Blake,74,g	Goodison Park
2010-2011	2010-08-16	Manchester United	3	D. Berbatov,33,g;D. Fletcher,41,g;R. Giggs,85,g	Newcastle United	0	NULL	Old Trafford
2010-2011	2010-08-15	Liverpool	1	D. N`Gog,47,g	Arsenal	1	J. Reina,90,og	Anfield
2010-2011	2010-08-14	Wolverhampton	2	D. Jones,37,g;S. Fletcher,39,g	Stoke City	1	A. Faye,55,g	Molineux Stadium
2010-2011	2010-08-14	Bolton Wanderers	0	NULL	Fulham	0	NULL	Reebok Stadium
2010-2011	2010-08-14	Wigan Athletic	0	NULL	Blackpool	4	G. Taylor-Fletcher,16,g;M. Harewood,38,g;M. Harewood,43,g;A. Baptiste,75,g	The JJB Stadium
2010-2011	2010-08-14	Blackburn Rovers	1	N. Kalinic,15,g	Everton	0	NULL	Ewood Park
2010-2011	2010-08-14	Aston Villa	3	S. Downing,15,g;S. Petrov,40,g;J. Milner,66,g	West Ham United	0	NULL	Villa Park
2010-2011	2010-08-14	Sunderland	2	D. Bent,24,pen;S. Carr,56,og	Birmingham City	2	S. Dann,78,g;L. Ridgewell,88,g	Stadium of Light
2010-2011	2010-08-14	Tottenham Hotspur	0	NULL	Manchester City	0	NULL	White Hart Lane
2010-2011	2010-08-14	Chelsea	6	F. Malouda,6,g;D. Drogba,45,g;D. Drogba,55,g;F. Lampard,63,g;D. Drogba,68,g;F. Malouda,90,g	West Bromwich Albion	0	NULL	Stamford Bridge
