2008-2009|2008-12-14|Portsmouth|0||Newcastle United|3|M. Owen-51-g;O. Martins-77-g;D. Guthrie-89-g|Fratton Park
2008-2009|2008-12-13|Tottenham Hotspur|0||Manchester United|0||White Hart Lane
2008-2009|2008-12-13|Wigan Athletic|3|E. Heskey-10-g;L.A. Valencia-12-g;L. Cattermole-77-g|Blackburn Rovers|0||The JJB Stadium
2008-2009|2008-12-13|Sunderland|4|K. Jones-21-g;K. Jones-24-g;A. Reid-40-g;D. Cisse-47-pen|West Bromwich Albion|0||Stadium of Light
2008-2009|2008-12-13|Aston Villa|4|G. Agbonlahor-25-g;K. Davies-40-og;G. Agbonlahor-67-g;A. Young-78-g|Bolton Wanderers|2|J. Elmander-17-g;K. Davies-86-g|Villa Park
2008-2009|2008-12-13|Manchester City|0||Everton|1|T. Cahill-90-g|City of Manchester Stadium
2008-2009|2008-12-13|Stoke City|0||Fulham|0||Britannia Stadium
2008-2009|2008-12-13|Middlesboro|1|J. Aliadiere-29-g|Arsenal|1|E.S. Adebayor-17-g|Riverside Stadium
2008-2009|2008-12-13|Liverpool|2|S. Gerrard-24-g;S. Gerrard-32-g|Hull City|2|P. McShane-12-g;J. Carragher-22-og|Anfield
2008-2009|2008-12-08|West Ham United|0||Tottenham Hotspur|2|L. King-68-g;J. O'Hara-89-g|Upton Park
2008-2009|2008-12-07|West Bromwich Albion|1|J. Greening-41-g|Portsmouth|1|P. Crouch-57-g|The Hawthorns
2008-2009|2008-12-07|Everton|2|J. Lescott-30-g;J. Lescott-90-g|Aston Villa|3|S. Sidwell-1-g;A. Young-54-g;A. Young-90-g|Goodison Park
2008-2009|2008-12-06|Blackburn Rovers|1|R.S. Cruz-86-g|Liverpool|3|X. Alonso-69-g;Y. Benayoun-79-g;S. Gerrard-90-g|Ewood Park
2008-2009|2008-12-06|Bolton Wanderers|0||Chelsea|2|N. Anelka-9-g;Deco-21-g|Reebok Stadium
2008-2009|2008-12-06|Hull City|2|R. Turnbull-82-og;M. King-85-pen|Middlesboro|1|T. Sanli-79-g|KC Stadium
2008-2009|2008-12-06|Fulham|1|J. Bullard-27-g|Manchester City|1|B. Mwaruwari-6-g|Craven Cottage
2008-2009|2008-12-06|Arsenal|1|E.S. Adebayor-16-g|Wigan Athletic|0||Emirates Stadium
2008-2009|2008-12-06|Newcastle United|2|M. Owen-8-g;M. Owen-24-g|Stoke City|2|M. Sidibe-60-g;A. Faye-90-g|St. James Park
2008-2009|2008-12-06|Manchester United|1|N. Vidic-90-g|Sunderland|0||Old Trafford
2008-2009|2008-12-01|Liverpool|0||West Ham United|0||Anfield
2008-2009|2008-11-30|Chelsea|1|J. Djourou-30-og|Arsenal|2|R.v. Persie-59-g;R.v. Persie-62-g|Stamford Bridge
2008-2009|2008-11-30|Manchester City|0||Manchester United|1|W. Rooney-42-g|City of Manchester Stadium
2008-2009|2008-11-30|Portsmouth|3|P. Crouch-49-g;J. Defoe-53-g;S. Davis-79-g|Blackburn Rovers|2|M. Derbyshire-62-g;K. Tugay-67-g|Fratton Park
2008-2009|2008-11-30|Tottenham Hotspur|0||Everton|1|S. Pienaar-51-g|White Hart Lane
2008-2009|2008-11-29|Wigan Athletic|2|H. Camara-61-g;E. Boyce-87-g|West Bromwich Albion|1|I. Miller-47-g|The JJB Stadium
2008-2009|2008-11-29|Middlesboro|0||Newcastle United|0||Riverside Stadium
2008-2009|2008-11-29|Aston Villa|0||Fulham|0||Villa Park
2008-2009|2008-11-29|Sunderland|1|D. Cisse-11-g|Bolton Wanderers|4|M. Taylor-18-g;G. Cahill-21-g;J. Elmander-39-g;J. Elmander-55-g|Stadium of Light
2008-2009|2008-11-29|Stoke City|1|R. Fuller-73-pen|Hull City|1|M. King-45-g|Britannia Stadium
2008-2009|2008-11-24|Wigan Athletic|1|H. Camara-51-g|Everton|0||The JJB Stadium
2008-2009|2008-11-23|Sunderland|0||West Ham United|1|V. Behrami-20-g|Stadium of Light
2008-2009|2008-11-23|Tottenham Hotspur|1|R. Pavlyuchenko-9-g|Blackburn Rovers|0||White Hart Lane
2008-2009|2008-11-22|Aston Villa|0||Manchester United|0||Villa Park
2008-2009|2008-11-22|Manchester City|3|S. Ireland-45-g;Robinho-56-g;D. Sturridge-90-pen|Arsenal|0||City of Manchester Stadium
2008-2009|2008-11-22|Portsmouth|2|P. Crouch-20-g;G. Johnson-63-g|Hull City|2|M. Turner-54-g;N. Pamarot-89-og|Fratton Park
2008-2009|2008-11-22|Stoke City|1|M. Sidibe-84-g|West Bromwich Albion|0||Britannia Stadium
2008-2009|2008-11-22|Middlesboro|1|E. Pogatetz-77-g|Bolton Wanderers|3|G.R. Steinsson-8-g;M. Taylor-10-g;J. Elmander-78-g|Riverside Stadium
2008-2009|2008-11-22|Chelsea|0||Newcastle United|0||Stamford Bridge
2008-2009|2008-11-22|Liverpool|0||Fulham|0||Anfield
2008-2009|2008-11-16|Hull City|2|D. Cousin-14-g;D.M. Geovanni-61-g|Manchester City|2|S. Ireland-37-g;S. Ireland-45-g|KC Stadium
2008-2009|2008-11-16|Everton|1|Y. Ayegbeni-65-g|Middlesboro|1|G. O'Neil-8-g|Goodison Park
2008-2009|2008-11-15|Bolton Wanderers|0||Liverpool|2|D. Kuyt-28-g;S. Gerrard-73-g|Reebok Stadium
2008-2009|2008-11-15|Arsenal|0||Aston Villa|2|G. Clichy-70-og;G. Agbonlahor-80-g|Emirates Stadium
2008-2009|2008-11-15|Fulham|2|S. Davies-33-g;A. Johnson-70-g|Tottenham Hotspur|1|F. Campbell-81-g|Craven Cottage
2008-2009|2008-11-15|Newcastle United|2|M. Owen-81-g;O. Martins-87-g|Wigan Athletic|2|R. Taylor-3-g;T. Bramble-89-g|St. James Park
2008-2009|2008-11-15|Blackburn Rovers|1|C.S. Veijeany-45-g|Sunderland|2|K. Jones-49-g;D. Cisse-71-g|Ewood Park
2008-2009|2008-11-15|West Ham United|0||Portsmouth|0||Upton Park
2008-2009|2008-11-15|Manchester United|5|C. Ronaldo-4-g;M. Carrick-45-g;D. Berbatov-49-g;D. Welbeck-84-g;C. Ronaldo-89-g|Stoke City|0||Old Trafford
2008-2009|2008-11-15|West Bromwich Albion|0||Chelsea|3|J. Bosingwa-34-g;N. Anelka-38-g;N. Anelka-45-g|The Hawthorns
2008-2009|2008-11-09|Fulham|2|A. Johnson-23-g;D. Murphy-66-pen|Newcastle United|1|S. Ameobi-57-g|Craven Cottage
2008-2009|2008-11-09|Blackburn Rovers|0||Chelsea|2|N. Anelka-39-g;N. Anelka-68-g|Ewood Park
2008-2009|2008-11-09|Manchester City|1|Robinho-16-g|Tottenham Hotspur|2|D. Bent-29-g;D. Bent-64-g|City of Manchester Stadium
2008-2009|2008-11-09|Aston Villa|1|S. Sidwell-37-g|Middlesboro|2|T. Sanli-34-g;T. Sanli-88-g|Villa Park
2008-2009|2008-11-08|Liverpool|3|R. Keane-34-g;R. Keane-43-g;A. Arbeloa-90-g|West Bromwich Albion|0||Anfield
2008-2009|2008-11-08|Hull City|0||Bolton Wanderers|1|M. Taylor-50-g|KC Stadium
2008-2009|2008-11-08|West Ham United|1|J. Collison-63-g|Everton|3|J. Lescott-83-g;L. Saha-85-g;L. Saha-87-g|Upton Park
2008-2009|2008-11-08|Arsenal|2|S. Nasri-22-g;S. Nasri-48-g|Manchester United|1|R.d. Silva-90-g|Emirates Stadium
2008-2009|2008-11-08|Sunderland|1|D. Cisse-4-g|Portsmouth|2|N. Belhadj-51-g;J. Defoe-90-pen|Stadium of Light
2008-2009|2008-11-08|Wigan Athletic|0||Stoke City|0||The JJB Stadium
2008-2009|2008-11-03|Newcastle United|2|O. Martins-60-g;O. Martins-82-g|Aston Villa|0||St. James Park
2008-2009|2008-11-02|Bolton Wanderers|2|R. Gardner-76-g;R. Dunne-88-og|Manchester City|0||Reebok Stadium
2008-2009|2008-11-01|Stoke City|2|R. Fuller-11-g;S.G. Olofinjana-73-g|Arsenal|1|G. Clichy-90-g|Britannia Stadium
2008-2009|2008-11-01|Portsmouth|1|N. Kranjcar-82-g|Wigan Athletic|2|A. Zaki-45-pen;E. Heskey-90-g|Fratton Park
2008-2009|2008-11-01|Tottenham Hotspur|2|J. Carragher-69-og;R. Pavlyuchenko-90-g|Liverpool|1|D. Kuyt-3-g|White Hart Lane
2008-2009|2008-11-01|West Bromwich Albion|2|R. Bednar-55-g;I. Miller-62-g|Blackburn Rovers|2|B. McCarthy-11-pen;K. Andrews-89-g|The Hawthorns
2008-2009|2008-11-01|Manchester United|4|C. Ronaldo-3-g;M. Carrick-29-g;C. Ronaldo-44-g;N. Vidic-57-g|Hull City|3|D. Cousin-23-g;B. Mendy-69-g;A. Gardner-82-pen|Old Trafford
2008-2009|2008-11-01|Everton|1|L. Saha-87-g|Fulham|0||Goodison Park
2008-2009|2008-11-01|Middlesboro|1|Mido-83-g|West Ham United|1|H. Mullins-21-g|Riverside Stadium
2008-2009|2008-11-01|Chelsea|5|R. Alex-27-g;N. Anelka-30-g;N. Anelka-45-g;F. Lampard-51-g;N. Anelka-53-g|Sunderland|0||Stamford Bridge
2008-2009|2008-10-29|Hull City|0||Chelsea|3|F. Lampard-3-g;N. Anelka-50-g;F. Malouda-75-g|KC Stadium
2008-2009|2008-10-29|Fulham|2|A. Johnson-11-g;A. Johnson-60-g|Wigan Athletic|0||Craven Cottage
2008-2009|2008-10-29|Liverpool|1|S. Gerrard-76-pen|Portsmouth|0||Anfield
2008-2009|2008-10-29|Bolton Wanderers|0||Everton|1|M. Fellaini-90-g|Reebok Stadium
2008-2009|2008-10-29|Manchester United|2|C. Ronaldo-14-g;C. Ronaldo-30-g|West Ham United|0||Old Trafford
2008-2009|2008-10-29|Aston Villa|3|L. Young-45-g;G. Barry-65-g;G. Agbonlahor-87-g|Blackburn Rovers|2|S. Warnock-30-g;B. Emerton-90-g|Villa Park
2008-2009|2008-10-29|Stoke City|1|R. Fuller-73-g|Sunderland|0||Britannia Stadium
2008-2009|2008-10-29|Middlesboro|2|A. Alves-53-pen;G. O'Neil-90-g|Manchester City|0||Riverside Stadium
2008-2009|2008-10-29|Arsenal|4|M. Silvestre-37-g;W. Gallas-46-g;E.S. Adebayor-65-g;R.v. Persie-68-g|Tottenham Hotspur|4|D. Bentley-13-g;D. Bent-67-g;J. Jenas-89-g;A. Lennon-90-g|Emirates Stadium
2008-2009|2008-10-28|Newcastle United|2|J. Barton-9-pen;O. Martins-42-g|West Bromwich Albion|1|I. Miller-65-g|St. James Park
2008-2009|2008-10-26|Portsmouth|1|P. Crouch-61-g|Fulham|1|C. Dempsey-87-g|Fratton Park
2008-2009|2008-10-26|Chelsea|0||Liverpool|1|X. Alonso-10-g|Stamford Bridge
2008-2009|2008-10-26|West Ham United|0||Arsenal|2|J. Faubert-75-og;E.S. Adebayor-90-g|Upton Park
2008-2009|2008-10-26|Wigan Athletic|0||Aston Villa|4|G. Barry-22-pen;G. Agbonlahor-57-g;J. Carew-62-g;S. Sidwell-90-g|The JJB Stadium
2008-2009|2008-10-26|Manchester City|3|Robinho-14-g;Robinho-47-g;Robinho-72-g|Stoke City|0||City of Manchester Stadium
2008-2009|2008-10-26|Tottenham Hotspur|2|R. Pavlyuchenko-17-g;D. Bent-76-pen|Bolton Wanderers|0||White Hart Lane
2008-2009|2008-10-25|Sunderland|2|D. Cisse-20-g;K. Richardson-75-g|Newcastle United|1|S. Ameobi-30-g|Stadium of Light
2008-2009|2008-10-25|Everton|1|M. Fellaini-63-g|Manchester United|1|D. Fletcher-22-g|Goodison Park
2008-2009|2008-10-25|Blackburn Rovers|1|B. McCarthy-90-g|Middlesboro|1|A. Alves-74-g|Ewood Park
2008-2009|2008-10-25|West Bromwich Albion|0||Hull City|3|K. Zayatte-47-g;D.M. Geovanni-62-g;M. King-66-g|The Hawthorns
2008-2009|2008-10-20|Newcastle United|2|S. Ameobi-44-g;R. Dunne-63-og|Manchester City|2|Robinho-14-pen;S. Ireland-86-g|St. James Park
2008-2009|2008-10-19|Stoke City|2|D. Higginbotham-19-pen;R. Delap-53-g|Tottenham Hotspur|1|D. Bent-25-g|Britannia Stadium
2008-2009|2008-10-19|Hull City|1|M. Turner-51-g|West Ham United|0||KC Stadium
2008-2009|2008-10-18|Manchester United|4|W. Rooney-56-g;C. Ronaldo-69-g;D. Berbatov-71-g;Nani-90-g|West Bromwich Albion|0||Old Trafford
2008-2009|2008-10-18|Liverpool|3|D. Kuyt-37-g;A. Riera-80-g;D. Kuyt-85-g|Wigan Athletic|2|A. Zaki-29-g;A. Zaki-45-g|Anfield
2008-2009|2008-10-18|Bolton Wanderers|0||Blackburn Rovers|0||Reebok Stadium
2008-2009|2008-10-18|Aston Villa|0||Portsmouth|0||Villa Park
2008-2009|2008-10-18|Fulham|0||Sunderland|0||Craven Cottage
2008-2009|2008-10-18|Arsenal|3|S. Nasri-48-g;R.v. Persie-70-g;T. Walcott-90-g|Everton|1|L. Osman-9-g|Emirates Stadium
2008-2009|2008-10-18|Middlesboro|0||Chelsea|5|S. Kalou-14-g;J. Belletti-51-g;S. Kalou-53-g;F. Lampard-63-g;F. Malouda-67-g|Riverside Stadium
2008-2009|2008-10-05|Manchester City|2|S. Ireland-19-g;J. Garrido-42-g|Liverpool|3|F. Torres-55-g;F. Torres-73-g;D. Kuyt-90-g|City of Manchester Stadium
2008-2009|2008-10-05|Portsmouth|2|P. Crouch-25-g;J. Defoe-51-g|Stoke City|1|R. Fuller-48-g|Fratton Park
2008-2009|2008-10-05|Chelsea|2|J. Cole-21-g;N. Anelka-43-g|Aston Villa|0||Stamford Bridge
2008-2009|2008-10-05|West Ham United|1|C. Cole-68-g|Bolton Wanderers|3|K. Davies-30-g;G. Cahill-34-g;M. Taylor-86-g|Upton Park
2008-2009|2008-10-05|Tottenham Hotspur|0||Hull City|1|D.M. Geovanni-9-g|White Hart Lane
2008-2009|2008-10-05|Everton|2|M. Arteta-18-pen;M. Fellaini-35-g|Newcastle United|2|S. Taylor-45-g;D. Duff-46-g|Goodison Park
2008-2009|2008-10-04|Blackburn Rovers|0||Manchester United|2|W. Brown-31-g;W. Rooney-64-g|Ewood Park
2008-2009|2008-10-04|Wigan Athletic|0||Middlesboro|1|J. Aliadiere-89-g|The JJB Stadium
2008-2009|2008-10-04|West Bromwich Albion|1|R. Bednar-61-g|Fulham|0||The Hawthorns
2008-2009|2008-10-04|Sunderland|1|G. Leadbitter-86-g|Arsenal|1|C. Fabregas-90-g|Stadium of Light
2008-2009|2008-09-28|Wigan Athletic|2|L.A. Valencia-16-g;A. Zaki-34-pen|Manchester City|1|V. Kompany-22-g|The JJB Stadium
2008-2009|2008-09-28|Portsmouth|2|J. Defoe-34-pen;P. Crouch-68-g|Tottenham Hotspur|0||Fratton Park
2008-2009|2008-09-27|Aston Villa|2|A. Young-18-g;J. Carew-33-g|Sunderland|1|D. Cisse-11-g|Villa Park
2008-2009|2008-09-27|Arsenal|1|P. McShane-51-og|Hull City|2|D.M. Geovanni-62-g;D. Cousin-66-g|Emirates Stadium
2008-2009|2008-09-27|Fulham|1|D. Murphy-59-pen|West Ham United|2|C. Cole-43-g;M. Etherington-45-g|Craven Cottage
2008-2009|2008-09-27|Middlesboro|0||West Bromwich Albion|1|J. Olsson-53-g|Riverside Stadium
2008-2009|2008-09-27|Newcastle United|1|M. Owen-51-pen|Blackburn Rovers|2|C.S. Veijeany-31-g;R.S. Cruz-41-g|St. James Park
2008-2009|2008-09-27|Manchester United|2|C. Ronaldo-60-pen;W. Rooney-77-g|Bolton Wanderers|0||Old Trafford
2008-2009|2008-09-27|Everton|0||Liverpool|2|F. Torres-59-g;F. Torres-62-g|Goodison Park
2008-2009|2008-09-27|Stoke City|0||Chelsea|2|J. Bosingwa-36-g;N. Anelka-77-g|Britannia Stadium
2008-2009|2008-09-21|Manchester City|6|J.A.d.A.S. Jo-13-g;R. Dunne-20-g;Robinho-57-g;S.W. Phillips-68-g;C. Evans-78-g;G. Fernandes-83-g|Portsmouth|0||City of Manchester Stadium
2008-2009|2008-09-21|West Bromwich Albion|1|J. Morrison-33-g|Aston Villa|2|J. Carew-27-g;G. Agbonlahor-29-g|The Hawthorns
2008-2009|2008-09-21|Tottenham Hotspur|0||Wigan Athletic|0||White Hart Lane
2008-2009|2008-09-21|Hull City|2|M. Turner-18-g;P. Neville-49-og|Everton|2|T. Cahill-73-g;L. Osman-78-g|KC Stadium
2008-2009|2008-09-21|Chelsea|1|S. Kalou-80-g|Manchester United|1|J. Park-18-g|Stamford Bridge
2008-2009|2008-09-20|Blackburn Rovers|1|M. Derbyshire-81-g|Fulham|0||Ewood Park
2008-2009|2008-09-20|West Ham United|3|D.D. Michele-8-g;D.D. Michele-37-g;M. Etherington-53-g|Newcastle United|1|M. Owen-67-g|Upton Park
2008-2009|2008-09-20|Liverpool|0||Stoke City|0||Anfield
2008-2009|2008-09-20|Bolton Wanderers|1|K. Davies-14-g|Arsenal|3|E. Eboue-26-g;N. Bendtner-27-g;Denilson-87-g|Reebok Stadium
2008-2009|2008-09-20|Sunderland|2|M. Chopra-82-g;M. Chopra-90-g|Middlesboro|0||Stadium of Light
2008-2009|2008-09-15|Tottenham Hotspur|1|D. Bent-87-g|Aston Villa|2|N. Reo-Coker-5-g;A. Young-54-g|White Hart Lane
2008-2009|2008-09-14|Stoke City|2|S.G. Olofinjana-54-g;R. Fuller-63-g|Everton|3|Y. Ayegbeni-41-g;V. Anichebe-51-g;T. Cahill-77-g|Britannia Stadium
2008-2009|2008-09-13|Portsmouth|2|J. Defoe-59-g;J. Defoe-87-g|Middlesboro|1|Mido-24-g|Fratton Park
2008-2009|2008-09-13|Blackburn Rovers|0||Arsenal|4|R.v. Persie-8-g;E.S. Adebayor-45-g;E.S. Adebayor-82-pen;E.S. Adebayor-90-g|Ewood Park
2008-2009|2008-09-13|West Bromwich Albion|3|J. Morrison-3-g;R. Bednar-37-pen;C. Brunt-83-g|West Ham United|2|M. Noble-29-g;L. Neill-35-g|The Hawthorns
2008-2009|2008-09-13|Newcastle United|1|F.T. Xisco-81-g|Hull City|2|M. King-34-pen;M. King-54-g|St. James Park
2008-2009|2008-09-13|Wigan Athletic|1|A. Zaki-78-g|Sunderland|1|T. Bramble-15-og|The JJB Stadium
2008-2009|2008-09-13|Fulham|2|Z. Gera-15-g;B. Zamora-42-g|Bolton Wanderers|1|K. Davies-82-g|Craven Cottage
2008-2009|2008-09-13|Manchester City|1|Robinho-13-g|Chelsea|3|R. Carvalho-16-g;F. Lampard-53-g;N. Anelka-69-g|City of Manchester Stadium
2008-2009|2008-09-13|Liverpool|2|W. Brown-26-og;R. Babel-77-g|Manchester United|1|C.A. Tevez-3-g|Anfield
2008-2009|2008-08-31|Aston Villa|0||Liverpool|0||Villa Park
2008-2009|2008-08-31|Chelsea|1|J. Belletti-27-g|Tottenham Hotspur|1|D. Bent-45-g|Stamford Bridge
2008-2009|2008-08-31|Sunderland|0||Manchester City|3|S. Ireland-45-g;S.W. Phillips-50-g;S.W. Phillips-58-g|Stadium of Light
2008-2009|2008-08-30|Bolton Wanderers|0||West Bromwich Albion|0||Reebok Stadium
2008-2009|2008-08-30|Middlesboro|2|A. Alves-37-g;T. Sanli-85-g|Stoke City|1|J. Hoyte-71-og|Riverside Stadium
2008-2009|2008-08-30|Arsenal|3|R.v. Persie-18-pen;R.v. Persie-41-g;Denilson-59-g|Newcastle United|0||Emirates Stadium
2008-2009|2008-08-30|Everton|0||Portsmouth|3|J. Defoe-12-g;G. Johnson-40-g;P. Crouch-68-g|Goodison Park
2008-2009|2008-08-30|West Ham United|4|C. Davenport-12-g;C.S. Veijeany-20-og;C. Cole-90-g;C. Bellamy-90-g|Blackburn Rovers|1|J. Roberts-22-g|Upton Park
2008-2009|2008-08-30|Hull City|0||Wigan Athletic|5|S. Ricketts-5-og;L.A. Valencia-13-g;A. Zaki-63-g;E. Heskey-68-g;A. Zaki-81-g|KC Stadium
2008-2009|2008-08-25|Portsmouth|0||Manchester United|1|D. Fletcher-32-g|Fratton Park
2008-2009|2008-08-24|Wigan Athletic|0||Chelsea|1|Deco-4-g|The JJB Stadium
2008-2009|2008-08-24|Manchester City|3|D. Sturridge-65-g;B. Elano-70-g;B. Elano-76-g|West Ham United|0||City of Manchester Stadium
2008-2009|2008-08-23|Stoke City|3|L. Lawrence-31-pen;R. Fuller-80-g;M. Sidibe-90-g|Aston Villa|2|J. Carew-63-g;M. Laursen-84-g|Britannia Stadium
2008-2009|2008-08-23|Liverpool|2|E. Pogatetz-86-og;S. Gerrard-90-g|Middlesboro|1|Mido-70-g|Anfield
2008-2009|2008-08-23|Newcastle United|1|M. Owen-71-g|Bolton Wanderers|0||St. James Park
2008-2009|2008-08-23|West Bromwich Albion|1|R. Bednar-89-pen|Everton|2|L. Osman-65-g;Y. Ayegbeni-76-g|The Hawthorns
2008-2009|2008-08-23|Fulham|1|B. Hangeland-21-g|Arsenal|0||Craven Cottage
2008-2009|2008-08-23|Tottenham Hotspur|1|J. Jenas-73-g|Sunderland|2|K. Richardson-55-g;D. Cisse-83-g|White Hart Lane
2008-2009|2008-08-23|Blackburn Rovers|1|J. Roberts-38-g|Hull City|1|R. Garcia-40-g|Ewood Park
2008-2009|2008-08-17|Aston Villa|4|J. Carew-47-g;G. Agbonlahor-68-g;G. Agbonlahor-74-g;G. Agbonlahor-76-g|Manchester City|2|B. Elano-64-pen;V. Corluka-90-g|Villa Park
2008-2009|2008-08-17|Manchester United|1|D. Fletcher-24-g|Newcastle United|1|O. Martins-22-g|Old Trafford
2008-2009|2008-08-17|Chelsea|4|J. Cole-12-g;N. Anelka-26-g;F. Lampard-45-pen;Deco-89-g|Portsmouth|0||Stamford Bridge
2008-2009|2008-08-16|Sunderland|0||Liverpool|1|F. Torres-83-g|Stadium of Light
2008-2009|2008-08-16|Bolton Wanderers|3|G.R. Steinsson-34-g;K. Davies-41-g;J. Elmander-45-g|Stoke City|1|R. Fuller-90-g|Reebok Stadium
2008-2009|2008-08-16|Everton|2|M. Arteta-45-g;Y. Ayegbeni-64-g|Blackburn Rovers|3|D. Dunn-22-g;R.S. Cruz-66-g;A. Ooijer-90-g|Goodison Park
2008-2009|2008-08-16|West Ham United|2|D. Ashton-3-g;D. Ashton-10-g|Wigan Athletic|1|A. Zaki-47-g|Upton Park
2008-2009|2008-08-16|Middlesboro|2|D. Wheater-71-g;Mido-86-g|Tottenham Hotspur|1|R. Huth-90-og|Riverside Stadium
2008-2009|2008-08-16|Hull City|2|D.M. Geovanni-22-g;C. Folan-81-g|Fulham|1|K. Seol-8-g|KC Stadium
2008-2009|2008-08-16|Arsenal|1|S. Nasri-4-g|West Bromwich Albion|0||Emirates Stadium
