time,"(-3.0, 'away')","(-3.0, 'away_smooth')","(-3.0, 'draw')","(-3.0, 'draw_smooth')","(-3.0, 'home')","(-3.0, 'home_smooth')","(-3.0, 'tot_games')","(-2.0, 'away')","(-2.0, 'away_smooth')","(-2.0, 'draw')","(-2.0, 'draw_smooth')","(-2.0, 'home')","(-2.0, 'home_smooth')","(-2.0, 'tot_games')","(-1.0, 'away')","(-1.0, 'away_smooth')","(-1.0, 'draw')","(-1.0, 'draw_smooth')","(-1.0, 'home')","(-1.0, 'home_smooth')","(-1.0, 'tot_games')","(0.0, 'away')","(0.0, 'away_smooth')","(0.0, 'draw')","(0.0, 'draw_smooth')","(0.0, 'home')","(0.0, 'home_smooth')","(0.0, 'tot_games')","(1.0, 'away')","(1.0, 'away_smooth')","(1.0, 'draw')","(1.0, 'draw_smooth')","(1.0, 'home')","(1.0, 'home_smooth')","(1.0, 'tot_games')","(2.0, 'away')","(2.0, 'away_smooth')","(2.0, 'draw')","(2.0, 'draw_smooth')","(2.0, 'home')","(2.0, 'home_smooth')","(2.0, 'tot_games')","(3.0, 'away')","(3.0, 'away_smooth')","(3.0, 'draw')","(3.0, 'draw_smooth')","(3.0, 'home')","(3.0, 'home_smooth')","(3.0, 'tot_games')"
64,0.9696969696969697,0.9755183583153639,0.030303030303030304,0.02378672979928769,0.0,0.0,66.0,0.9153094462540716,0.9136400824720797,0.0781758957654723,0.07836752497146428,0.006514657980456026,0.0077044468648165285,307.0,0.6859122401847575,0.6836036324361677,0.24595842956120093,0.24415204544121483,0.06812933025404157,0.07224119841507211,866.0,0.2758340113913751,0.2772853391128566,0.31163547599674535,0.3218117525484421,0.41253051261187956,0.4018600633380627,1229.0,0.03962900505902192,0.040411311610669964,0.18465430016863407,0.18117936768198276,0.7757166947723441,0.7782024485528194,1186.0,0.007326007326007326,0.007518684317051389,0.0347985347985348,0.03414879318281809,0.9578754578754579,0.9583145686877503,546.0,0.0,0.0,0.0,0.0018918592786706186,1.0,0.9980601858298034,196.0
65,0.9696969696969697,0.9741611248092212,0.030303030303030304,0.024851264757549698,0.0,0.0,66.0,0.9223300970873787,0.9159693330622809,0.07119741100323625,0.07619892979081153,0.006472491909385114,0.007648088853437014,309.0,0.6850574712643678,0.6882176920556597,0.2471264367816092,0.24205610637882938,0.067816091954023,0.06971906751910176,870.0,0.2747524752475248,0.27486102878890406,0.3217821782178218,0.3304840910020458,0.4034653465346535,0.3954484402139627,1212.0,0.03969594594594594,0.03882487949141848,0.17905405405405406,0.17926086321897158,0.78125,0.7817152906762016,1184.0,0.005484460694698354,0.006752801874986684,0.03473491773308958,0.03324485137359993,0.9597806215722121,0.9599821588738944,547.0,0.0,0.0,0.0,0.0012314044804715893,1.0,0.998725836947793,207.0
66,0.9726027397260274,0.9733882137422238,0.0273972602739726,0.025506794967746695,0.0,0.0,73.0,0.9193548387096774,0.9185712334774631,0.07419354838709677,0.07354031998247762,0.0064516129032258064,0.007786171758991292,310.0,0.6916859122401847,0.6929588233358663,0.24249422632794457,0.23976149078550643,0.06581986143187067,0.06726902301585916,866.0,0.2708333333333333,0.272278713577873,0.3308333333333333,0.339402345058436,0.3983333333333333,0.3886778943247582,1200.0,0.0379746835443038,0.03720769102402806,0.17637130801687764,0.17708326578002637,0.7856540084388186,0.7855563980473388,1185.0,0.005535055350553505,0.0060309208198267355,0.03505535055350553,0.032239103335225575,0.959409594095941,0.9617082929729324,542.0,0.0,0.0,0.0,0.0006418541731041435,1.0,0.9993308471959984,215.0
67,0.9726027397260274,0.9730570401910031,0.0273972602739726,0.02588529786503763,0.0,0.0,73.0,0.922360248447205,0.9214625834214891,0.06832298136645963,0.07041208454623625,0.009316770186335404,0.008093397153979874,322.0,0.6958579881656805,0.6977916261878211,0.23905325443786982,0.23729236777976476,0.0650887573964497,0.06489936469632966,845.0,0.27204030226700254,0.269534792925823,0.3425692695214106,0.34851558802188465,0.3853904282115869,0.38166213838176105,1191.0,0.03559322033898305,0.035578482546917915,0.17796610169491525,0.17461514479263796,0.7864406779661017,0.7897209244425875,1180.0,0.005376344086021506,0.005320666592160876,0.02867383512544803,0.031187427011602202,0.9659498207885304,0.9634690616527783,558.0,0.0,0.0,0.0,0.00021444359499638566,1.0,0.9997766170368187,214.0
68,0.96,0.9731953610238034,0.04,0.025858581340317884,0.0,0.0,75.0,0.9261538461538461,0.9245434816660462,0.06769230769230769,0.0669629581594583,0.006153846153846154,0.008521020102154653,325.0,0.7019002375296912,0.7027385463725851,0.2327790973871734,0.2346315179010148,0.06532066508313539,0.06260764636666334,842.0,0.26903553299492383,0.266646916666933,0.3553299492385787,0.35791012775175235,0.3756345177664975,0.37448211895477473,1182.0,0.03356282271944923,0.03392811289536581,0.1746987951807229,0.17187213920034827,0.7917383820998278,0.7941642032756419,1162.0,0.005199306759098787,0.004621372748647021,0.029462738301559793,0.03010177145799179,0.9653379549393414,0.9652545265365448,577.0,0.0,0.0,0.0,2.920339425792497e-05,1.0,0.9999699664153829,215.0
69,0.975,0.9739190784557541,0.025,0.02522327850264501,0.0,0.0,80.0,0.9233128834355828,0.9276795920446912,0.06748466257668712,0.06340020103502225,0.009202453987730062,0.008990819035635794,326.0,0.7076923076923077,0.707832423446152,0.2319526627218935,0.23176326816029633,0.06035502958579882,0.06036923410559557,845.0,0.26356589147286824,0.26365413758339873,0.367786391042205,0.36873805944880655,0.3686477174849268,0.3666486435971976,1161.0,0.03264604810996564,0.03224329922027114,0.16924398625429554,0.1688765352759138,0.7981099656357389,0.7988662206311141,1164.0,0.005145797598627788,0.003951775693127547,0.029159519725557463,0.028971460675757642,0.9656946826758147,0.9670571419317491,583.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000004,214.0
70,0.975609756097561,0.97519279957839,0.024390243902439025,0.02403343028430956,0.0,0.0,82.0,0.9261538461538461,0.9308081557438171,0.06461538461538462,0.05985508079158531,0.009230769230769232,0.009432216770559079,325.0,0.7127659574468085,0.7130744039392592,0.22576832151300236,0.22873573024479232,0.061465721040189124,0.05814044661223018,846.0,0.26090750436300175,0.2605693131595269,0.38219895287958117,0.38108073029513795,0.3568935427574171,0.35787367520569263,1146.0,0.032590051457975985,0.03051532758404913,0.16552315608919382,0.16566062835751555,0.8018867924528302,0.8038189096373167,1166.0,0.0034071550255536627,0.0033243937969310335,0.027257240204429302,0.027789404253193237,0.969335604770017,0.968871429352601,587.0,0.0,0.0,0.0,0.0,1.0,1.0,215.0
71,0.9775280898876404,0.9767828270827604,0.02247191011235955,0.022563723702037394,0.0,0.0,89.0,0.9318885448916409,0.9339534518063628,0.058823529411764705,0.05636172569361957,0.009287925696594427,0.009794821845805775,323.0,0.7159763313609467,0.7184946866516675,0.22485207100591717,0.22556517689668273,0.05917159763313609,0.055879567313500196,845.0,0.25772285966460723,0.2570782652214147,0.3936451897616946,0.39385681542778794,0.34863195057369817,0.3487614752515491,1133.0,0.030198446937014668,0.028753507839794214,0.1622088006902502,0.1622732196624907,0.8075927523727351,0.8089704422031692,1159.0,0.003355704697986577,0.0027449399039199164,0.026845637583892617,0.026550741588594946,0.9697986577181208,0.9706960940204674,596.0,0.0,0.0,0.0,0.0,1.0,1.0,219.0
72,0.9775280898876404,0.9784474067609097,0.02247191011235955,0.021027757274332433,0.0,0.0,89.0,0.9320987654320988,0.937143376640076,0.05555555555555555,0.05292931896962993,0.012345679012345678,0.010047440017757089,324.0,0.7252358490566038,0.7241633762244762,0.22287735849056603,0.2221912031518281,0.05188679245283019,0.05356770786450834,848.0,0.25448028673835127,0.25202763133501854,0.4014336917562724,0.4076470766889601,0.34408602150537637,0.3396261406725283,1116.0,0.027705627705627706,0.026971431870823882,0.16277056277056276,0.15873237047737418,0.8095238095238095,0.8142902046366254,1155.0,0.0016638935108153079,0.0022092565129443772,0.026622296173044926,0.025268580282026568,0.9717138103161398,0.9725205816583243,601.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,225.0
73,0.9782608695652174,0.9800338947687539,0.021739130434782608,0.019526691899789984,0.0,0.0,92.0,0.9395770392749244,0.9403783575850395,0.04833836858006042,0.04958030198425757,0.012084592145015106,0.010162802781716303,331.0,0.7292161520190024,0.7301536974242347,0.2209026128266033,0.21857619037122933,0.0498812351543943,0.051171377862615434,842.0,0.25067385444743934,0.24500470053467524,0.42048517520215634,0.42379295750461704,0.3288409703504043,0.33053732760342963,1113.0,0.023767605633802816,0.025180357563423995,0.15316901408450703,0.15499550927796266,0.8230633802816901,0.8198135932774908,1136.0,0.0,0.001713482832295247,0.024232633279483037,0.023968199479786293,0.975767366720517,0.9743217155789501,619.0,0.0,0.0,0.0,0.0,1.0,1.0,218.0
74,0.9782608695652174,0.9815406836846087,0.021739130434782608,0.018069430561487333,0.0,0.0,92.0,0.9520958083832335,0.9436475252340016,0.03592814371257485,0.04634090610576536,0.011976047904191617,0.01012276039515721,334.0,0.7318235995232419,0.7365219948451377,0.21811680572109654,0.21472728642812397,0.050059594755661505,0.048642001810690325,839.0,0.2484076433121019,0.23745862163964152,0.4322111010009099,0.4411359292260872,0.31938125568698816,0.321463857033893,1099.0,0.021853146853146852,0.023388109536762285,0.1520979020979021,0.15103394236058168,0.826048951048951,0.8255635308235248,1144.0,0.0,0.0012560150498677088,0.024271844660194174,0.022646235252538633,0.9757281553398058,0.9761017814322865,618.0,0.0,0.0,0.0,0.0,1.0,1.0,220.0
75,0.9895833333333334,0.9830877225546544,0.010416666666666666,0.016511439642969274,0.0,0.0,96.0,0.9486404833836858,0.9469632593823873,0.03927492447129909,0.0432272463626492,0.012084592145015106,0.00991081407170211,331.0,0.7440476190476191,0.7433087345966515,0.2119047619047619,0.21063055117415294,0.04404761904761905,0.0459616440729285,840.0,0.23963133640552994,0.23000774980712535,0.447926267281106,0.458290897521504,0.31244239631336407,0.3123521207501375,1085.0,0.020942408376963352,0.021600145893562232,0.14834205933682373,0.14688649281866278,0.8307155322862129,0.831496832496347,1146.0,0.0,0.0008513286210506274,0.021035598705501618,0.0212787330513893,0.9789644012944984,0.9778719714304274,618.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,222.0
76,0.9893617021276596,0.9847967941724144,0.010638297872340425,0.014713405893481678,0.0,0.0,94.0,0.9501466275659824,0.9503421467723833,0.03812316715542522,0.04022983836124742,0.011730205278592375,0.009520739871727166,341.0,0.7461077844311377,0.7505110567529678,0.21317365269461078,0.20626718105655237,0.0407185628742515,0.04313860877745269,835.0,0.2387218045112782,0.22260121271236277,0.45864661654135336,0.4752157891928346,0.3026315789473684,0.30317217772205535,1064.0,0.01918047079337402,0.019825761170666,0.14734088927637315,0.14257320013064925,0.8334786399302528,0.8375834372895232,1147.0,0.0,0.0005192870731497314,0.019417475728155338,0.019827833330990138,0.9805825242718447,0.9796556191474204,618.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,236.0
77,0.9895833333333334,0.98672730809223,0.010416666666666666,0.01270770124657812,0.0,0.0,96.0,0.9565217391304348,0.9537780066952027,0.034782608695652174,0.037346688328252005,0.008695652173913044,0.008953330466147779,345.0,0.7503001200480192,0.7580473564273216,0.20768307322929172,0.20166303291496954,0.04201680672268908,0.04020083767348283,833.0,0.2300469483568075,0.2151803980003096,0.4751173708920188,0.4920874158992525,0.2948356807511737,0.2939388780538354,1065.0,0.01759014951627089,0.01808052297984686,0.13808267370272648,0.13805285212093718,0.8443271767810027,0.8438528964127584,1137.0,0.0,0.0002737698642534499,0.01951219512195122,0.018308847745308693,0.9804878048780488,0.9814193717334763,615.0,0.0,0.0,0.0,0.0,1.0,1.0,239.0
78,0.9807692307692307,0.9887504829140542,0.019230769230769232,0.010654677452084715,0.0,0.0,104.0,0.9594202898550724,0.9572180539814962,0.03188405797101449,0.03459099214768603,0.008695652173913044,0.008243566275722557,345.0,0.7620772946859904,0.765856080873662,0.19806763285024154,0.1968186363708037,0.03985507246376811,0.03717846058327387,828.0,0.21821631878557876,0.20758605553316117,0.4971537001897533,0.5090071654184791,0.2846299810246679,0.2846711730271191,1054.0,0.017777777777777778,0.016388798466401833,0.13333333333333333,0.13324581937354252,0.8488888888888889,0.8503650388263649,1125.0,0.0,0.00011601409296257823,0.01592356687898089,0.016769331782670534,0.9840764331210191,0.9831139750243124,628.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,240.0
79,0.9805825242718447,0.9906705186699206,0.019417475728155338,0.008726473982633334,0.0,0.0,103.0,0.96,0.9606038367318087,0.03142857142857143,0.03197937760738573,0.008571428571428572,0.007440375503320591,350.0,0.7698695136417556,0.7739500666366942,0.19098457888493475,0.19168684844801365,0.03914590747330961,0.03410408668730062,843.0,0.205078125,0.1996642497389732,0.517578125,0.5260689030719068,0.27734375,0.2753655230423382,1024.0,0.014311270125223614,0.014770812267492247,0.13148479427549195,0.12811949561535435,0.8542039355992844,0.8571358906577817,1118.0,0.0,3.31174343417175e-05,0.015723270440251572,0.01526298877439936,0.9842767295597484,0.9847026588236788,636.0,0.0,0.0,0.0,0.0,1.0,1.0,245.0
80,0.9907407407407407,0.9923645644112359,0.009259259259259259,0.0070363937482697285,0.0,0.0,108.0,0.9598853868194842,0.9638861845668458,0.034383954154727794,0.029509167805858143,0.0057306590257879654,0.0066063092508882515,349.0,0.7806603773584906,0.7823853216650642,0.18632075471698112,0.1862551778442379,0.0330188679245283,0.03098827515395862,848.0,0.1906653426017875,0.19108832008864093,0.5392254220456802,0.5436132680713004,0.2701092353525323,0.2660063719105141,1007.0,0.012544802867383513,0.013225954025179605,0.12365591397849462,0.1226841250733486,0.8637992831541219,0.8641601145640723,1116.0,0.0,4.285731414378103e-06,0.014240506329113924,0.013836995478972845,0.9857594936708861,0.9861601262753764,632.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0
81,1.0,0.9938500088314491,0.0,0.005589637985332503,0.0,0.0,112.0,0.96,0.9670233390686163,0.03428571428571429,0.027159742954043217,0.005714285714285714,0.005804518322356361,350.0,0.7935943060498221,0.7912247472949399,0.18030842230130487,0.18056399692626798,0.02609727164887307,0.027822614154795568,843.0,0.18163471241170534,0.18129520693462575,0.562058526740666,0.5622574526938879,0.25630676084762866,0.256511223149639,991.0,0.011555555555555555,0.011750303547658988,0.11822222222222223,0.1169583790027411,0.8702222222222222,0.8714248016235576,1125.0,0.0,0.0,0.011023622047244094,0.01249668059205026,0.988976377952756,0.9875081668661901,635.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,254.0
82,1.0,0.9952548893094861,0.0,0.0042636358788132045,0.0,0.0,120.0,0.9709302325581395,0.9700423253849397,0.02616279069767442,0.02486525141631335,0.0029069767441860465,0.005071715665731127,344.0,0.8014268727705113,0.8004689033039977,0.17360285374554102,0.1747181751493712,0.02497027348394768,0.024621404915981346,841.0,0.17142857142857143,0.17043100379794557,0.5816326530612245,0.5830007482231304,0.24693877551020407,0.24676794699398022,980.0,0.010743061772605193,0.01034135491259136,0.11548791405550582,0.11090603432212072,0.873769024171889,0.878966482268078,1117.0,0.0,0.0,0.0109375,0.011216421439424274,0.9890625,0.9887908244427052,640.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,262.0
83,1.0,0.9966914897327719,0.0,0.0029201016826040436,0.0,0.0,126.0,0.9739884393063584,0.9730232941751592,0.023121387283236993,0.02252956190036116,0.002890173410404624,0.004429292687561963,346.0,0.8133971291866029,0.8098228436487231,0.16626794258373206,0.1689108777767133,0.02033492822966507,0.021497449401940004,836.0,0.15848670756646216,0.159424491243671,0.6063394683026585,0.6046836656282512,0.23517382413087934,0.23697752747394132,978.0,0.00909090909090909,0.009136293636309604,0.10636363636363637,0.10432529398921554,0.8845454545454545,0.8869486585131844,1100.0,0.0,0.0,0.0062402496099844,0.009974480819996134,0.9937597503900156,0.9900334023065245,641.0,0.0,0.0,0.0,0.0,1.0,1.0,275.0
84,1.0,0.9975541906780577,0.0,0.0021151207882473067,0.0,0.0,124.0,0.9803370786516854,0.9759934149334595,0.016853932584269662,0.020111466047569467,0.0028089887640449437,0.003884873705420601,356.0,0.8155339805825242,0.8202042551637758,0.16747572815533981,0.16242035828874682,0.01699029126213592,0.01840138840909941,824.0,0.15854922279792746,0.1479697419379934,0.6227979274611399,0.6265177436984859,0.21865284974093263,0.22664345991875437,965.0,0.006352087114337568,0.007891458389468397,0.10072595281306715,0.09774235498217636,0.8929219600725953,0.8948901171407163,1102.0,0.0,0.0,0.007692307692307693,0.008759481776293508,0.9923076923076923,0.9912485176718897,650.0,0.0,0.0,0.0,0.0,1.0,1.0,271.0
85,1.0,0.9986601389496698,0.0,0.001134051571954675,0.0,0.0,127.0,0.9831932773109243,0.9789719907457459,0.014005602240896359,0.01758556727879651,0.0028011204481792717,0.0034372476699370746,357.0,0.8242424242424242,0.8365571907238353,0.16242424242424242,0.1483550750621602,0.013333333333333334,0.015416163072212254,825.0,0.14842105263157895,0.1332426561540489,0.6505263157894737,0.6483694235023738,0.20105263157894737,0.21575139063290036,950.0,0.004578754578754579,0.006742205045610717,0.09065934065934066,0.0904311455420204,0.9047619047619048,0.9032821944472873,1092.0,0.0,0.0,0.007541478129713424,0.007591806077219897,0.9924585218702866,0.9924160826141452,663.0,0.0,0.0,0.0,0.0,1.0,1.0,274.0
86,1.0,0.9994472659094545,0.0,0.0004745758424313063,0.0,0.0,133.0,0.9832869080779945,0.9818622591874534,0.013927576601671309,0.015030467302491286,0.002785515320334262,0.003103715880957174,359.0,0.84472049689441,0.8591385207325597,0.14658385093167703,0.12539656432198454,0.008695652173913044,0.012689113149384522,805.0,0.14164004259850904,0.11576623955967186,0.6805111821086262,0.6702573405234906,0.17784877529286475,0.2041591592953141,939.0,0.0045045045045045045,0.005726133625809045,0.08468468468468468,0.08172132317538192,0.9108108108108108,0.912584946365899,1110.0,0.0,0.0,0.0074850299401197605,0.006521982750830489,0.9925149700598802,0.9934851070683045,668.0,0.0,0.0,0.0,0.0,1.0,1.0,272.0
87,1.0,0.9998467027142331,0.0,0.00014334187530427994,0.0,0.0,136.0,0.9864130434782609,0.9840112050229922,0.010869565217391304,0.012993241863769225,0.002717391304347826,0.002991854952794943,368.0,0.8533834586466166,0.8799450449018077,0.13784461152882205,0.10544254195407506,0.008771929824561403,0.010743530400317145,798.0,0.12740899357601712,0.10021359677674439,0.7066381156316917,0.6921713477272359,0.16595289079229122,0.19344240665608015,934.0,0.0036730945821854912,0.005043230357394605,0.07529843893480258,0.07136835852588358,0.921028466483012,0.9230984826613766,1089.0,0.0,0.0,0.007342143906020558,0.005709689547012796,0.9926578560939795,0.9942963499246831,681.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,275.0
88,1.0,0.9998976515694789,0.0,9.491750034846215e-05,0.0,0.0,136.0,0.9861878453038674,0.9859300465539821,0.011049723756906077,0.011165528479376673,0.0027624309392265192,0.0029018618362837358,362.0,0.8714107365792759,0.8972928141021892,0.12234706616729088,0.09001239662856857,0.006242197253433208,0.008866070493379402,801.0,0.10978260869565218,0.08600371287616644,0.7369565217391304,0.7141158882296933,0.1532608695652174,0.18269458011986617,920.0,0.0036596523330283625,0.0043842077736206625,0.07136322049405307,0.06167899384446505,0.9249771271729186,0.9332821841739182,1093.0,0.0,0.0,0.004431314623338257,0.004985068580391939,0.9955686853766618,0.9950197865494097,677.0,0.0,0.0,0.0,0.0,1.0,1.0,280.0
89,1.0,0.9999429647540866,0.0,5.3173607460291345e-05,0.0,0.0,138.0,0.9862637362637363,0.9878220612197861,0.01098901098901099,0.009360919757641072,0.0027472527472527475,0.0028161344083928765,364.0,0.887920298879203,0.9139890775325108,0.10834371108343711,0.07539930132990401,0.0037359900373599006,0.006990062753492698,803.0,0.08960176991150443,0.07199273077248816,0.7787610619469026,0.7360854820997084,0.13163716814159293,0.1719232518430923,904.0,0.002742230347349177,0.0037274430252174037,0.05850091407678245,0.05228560767268225,0.9387568555758684,0.9432702278874512,1094.0,0.0,0.0,0.0029940119760479044,0.004265282706439667,0.9970059880239521,0.9957383859225531,668.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,293.0
90,1.0,0.9999828769141565,0.0,1.6885896890992296e-05,0.0,0.0,144.0,0.9947368421052631,0.9896946229778553,0.002631578947368421,0.007570070657859372,0.002631578947368421,0.0027362742249610163,380.0,0.9933774834437086,0.9305509749876413,0.005298013245033113,0.0609599734943962,0.0013245033112582781,0.005126072755110369,755.0,0.003484320557491289,0.05802335522435978,0.9907084785133565,0.7580756001693525,0.005807200929152149,0.16113371775095936,861.0,0.0018298261665141812,0.003078730823891837,0.0018298261665141812,0.042969744685845496,0.9963403476669717,0.9531984064344288,1093.0,0.0,0.0,0.0014925373134328358,0.003541908677327559,0.9985074626865672,0.9964606411889627,670.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,302.0
91,1.0,1.0000168358540753,0.0,-1.3827921813635393e-05,0.0,0.0,146.0,0.9946949602122016,0.9915437683483013,0.002652519893899204,0.005796104825561425,0.002652519893899204,0.0026629641569006373,377.0,0.9947019867549669,0.9471164820483319,0.003973509933774834,0.04652818134293803,0.0013245033112582781,0.003287174253364859,755.0,0.0034802784222737818,0.04405804484318626,0.9918793503480279,0.7800826081544303,0.004640371229698376,0.15032979508550354,862.0,0.0018298261665141812,0.0024431624317189943,0.0009149130832570906,0.03364497521224152,0.9972552607502287,0.9631296578170022,1093.0,0.0,0.0,0.0014925373134328358,0.002816819301000126,0.9985074626865672,0.9971846958540754,670.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,302.0
93,1.0,1.0000692948308558,0.0,-6.113403480585986e-05,0.0,0.0,146.0,0.9946949602122016,0.9951444840960102,0.002652519893899204,0.0023266012136515333,0.002652519893899204,0.0025352351833325838,377.0,0.9960264900662251,0.9804077757235614,0.0026490066225165563,0.01751168758979969,0.0013245033112582781,-0.00027043414409159814,755.0,0.002325581395348837,0.016101656716894792,0.9953488372093023,0.8241363070549591,0.002325581395348837,0.12868937955272078,860.0,0.0018264840182648401,0.001226224101972052,0.0009132420091324201,0.014840790650832969,0.9972602739726028,0.9831063743629029,1095.0,0.0,0.0,0.0014925373134328358,0.0013790383674285355,0.9985074626865672,0.9986206352703841,670.0,0.0,0.0,0.0,0.0,1.0,0.999999999999995,302.0
94,1.0,1.000089285799855,0.0,-7.913708473587253e-05,0.0,0.0,146.0,0.9946949602122016,0.9968831440508272,0.002652519893899204,0.0006447814509289626,0.002652519893899204,0.002479934252957564,377.0,0.9960264900662251,0.9971458700645661,0.0026490066225165563,0.0029109930102167825,0.0013245033112582781,-0.0019726926844351564,755.0,0.0023228803716608595,0.002107328793145796,0.9953542392566783,0.8461788430731864,0.0023228803716608595,0.11785665646301746,861.0,0.0018281535648994515,0.0006496281681848412,0.0,0.005339364703595405,0.9981718464351006,0.9931732378811857,1094.0,0.0,0.0,0.0014925373134328358,0.0006749982578050388,0.9985074626865672,0.999323852095755,670.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,302.0
95,1.0,1.0001060696297248,0.0,-9.424472178534822e-05,0.0,0.0,146.0,0.9946808510638298,0.9985762915290822,0.0026595744680851063,-0.0009965891419131984,0.0026595744680851063,0.0024295495387272235,376.0,0.996031746031746,1.0139263530687046,0.0026455026455026454,-0.011735290333618021,0.0013227513227513227,-0.003619423931579934,756.0,0.0023228803716608595,-0.011893986499807416,0.9953542392566783,0.8682297288574494,0.0023228803716608595,0.10701741742243608,861.0,0.0018281535648994515,9.516376631071334e-05,0.0,-0.004221385276291721,0.9981718464351006,1.0032896974172159,1094.0,0.0,0.0,0.0014925373134328358,-1.5262288278070297e-05,0.9985074626865672,1.0000133425093458,670.0,0.0,0.0,0.0,0.0,1.0,1.000000000000001,302.0
